,published_year,type,num_objects,num_dois,num_non_dois,objects_has_abstract,objects_has_affiliations,objects_has_affiliations_countrycode,objects_has_affiliations_grid,objects_has_affiliations_ror,objects_has_affiliations_sourceid,objects_has_affiliations_string,objects_has_authors,objects_has_authors_orcid,objects_has_authors_sequence,objects_has_authors_sourceid,objects_has_authors_string,objects_has_citations,objects_has_fields,objects_has_fields_mag,objects_has_references,objects_has_venue,objects_has_venue_issn,objects_has_venue_issnl,objects_has_venue_sourceid,objects_has_venue_string,dois_has_abstract,dois_has_affiliations,dois_has_affiliations_countrycode,dois_has_affiliations_grid,dois_has_affiliations_ror,dois_has_affiliations_sourceid,dois_has_affiliations_string,dois_has_authors,dois_has_authors_orcid,dois_has_authors_sequence,dois_has_authors_sourceid,dois_has_authors_string,dois_has_citations,dois_has_fields,dois_has_fields_mag,dois_has_references,dois_has_venue,dois_has_venue_issn,dois_has_venue_issnl,dois_has_venue_sourceid,dois_has_venue_string,non_dois_has_abstract,non_dois_has_affiliations,non_dois_has_affiliations_countrycode,non_dois_has_affiliations_grid,non_dois_has_affiliations_ror,non_dois_has_affiliations_sourceid,non_dois_has_affiliations_string,non_dois_has_authors,non_dois_has_authors_orcid,non_dois_has_authors_sequence,non_dois_has_authors_sourceid,non_dois_has_authors_string,non_dois_has_citations,non_dois_has_fields,non_dois_has_fields_mag,non_dois_has_references,non_dois_has_venue,non_dois_has_venue_issn,non_dois_has_venue_issnl,non_dois_has_venue_sourceid,non_dois_has_venue_string
718,1932.0,Book,7528,458,7070,159,11,11,10,10,11,11,11,0,11,11,11,3273,4456,4456,25,0,0,0,0,0,16,1,1,1,1,1,1,1,0,1,1,1,270,203,203,9,0,0,0,0,0,143,10,10,9,9,10,10,10,0,10,10,10,3003,4253,4253,16,0,0,0,0,0
719,1932.0,BookChapter,1864,1854,10,28,0,0,0,0,0,0,0,0,0,0,0,87,673,673,39,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,84,668,668,39,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,5,5,0,0,0,0,0,0
720,1932.0,Conference,14,10,4,0,0,0,0,0,0,0,0,0,0,0,0,8,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4,0,0,0,0,0,0
721,1932.0,Dataset,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
722,1932.0,Journal,58680,52075,6605,10635,7111,6986,6743,6723,7119,7111,7119,34,7119,7119,7119,30034,47662,47662,10960,58680,49725,52156,58680,58680,10279,6618,6495,6280,6260,6626,6618,6626,34,6626,6626,6626,28158,42550,42550,10911,52075,46428,46667,52075,52075,356,493,491,463,463,493,493,493,0,493,493,493,1876,5112,5112,49,6605,3297,5489,6605,6605
723,1932.0,Repository,316,134,182,18,96,96,96,96,96,96,96,0,96,96,96,70,266,266,0,221,118,118,221,221,10,96,96,96,96,96,96,96,0,96,96,96,27,122,122,0,128,118,118,128,128,8,0,0,0,0,0,0,0,0,0,0,0,43,144,144,0,93,0,0,93,93
724,1932.0,Thesis,659,89,570,52,0,0,0,0,0,0,0,0,0,0,0,48,548,548,3,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,18,54,54,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,30,494,494,3,0,0,0,0,0
725,1931.0,,29244,10559,18685,3897,749,747,698,698,749,749,749,0,749,749,749,5039,14591,14591,1616,0,0,0,0,0,2460,602,600,553,553,602,602,602,0,602,602,602,2828,4872,4872,1555,0,0,0,0,0,1437,147,147,145,145,147,147,147,0,147,147,147,2211,9719,9719,61,0,0,0,0,0
726,1931.0,Book,8317,560,7757,147,15,15,15,15,15,15,15,0,15,15,15,3433,4921,4921,34,0,0,0,0,0,31,2,2,2,2,2,2,2,0,2,2,2,297,223,223,17,0,0,0,0,0,116,13,13,13,13,13,13,13,0,13,13,13,3136,4698,4698,17,0,0,0,0,0
727,1931.0,BookChapter,1393,1385,8,0,0,0,0,0,0,0,0,0,0,0,0,104,456,456,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,453,453,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,0,0,0,0,0,0
728,1931.0,Conference,26,21,5,0,2,2,2,2,2,2,2,0,2,2,2,6,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,0,0,2,2,2,2,2,2,2,0,2,2,2,0,3,3,0,0,0,0,0,0
729,1931.0,Journal,56656,50198,6458,9902,6462,6337,6097,6075,6466,6462,6466,18,6466,6466,6466,28485,45570,45570,9814,56656,48235,50528,56656,56656,9564,6026,5902,5685,5663,6030,6026,6030,18,6030,6030,6030,26640,40583,40583,9761,50198,44999,45165,50198,50198,338,436,435,412,412,436,436,436,0,436,436,436,1845,4987,4987,53,6458,3236,5363,6458,6458
730,1931.0,Repository,269,106,163,19,69,69,69,69,69,69,69,0,69,69,69,65,239,239,2,180,90,90,180,180,10,69,69,69,69,69,69,69,0,69,69,69,15,100,100,2,102,90,90,102,102,9,0,0,0,0,0,0,0,0,0,0,0,50,139,139,0,78,0,0,78,78
731,1931.0,Thesis,559,73,486,46,0,0,0,0,0,0,0,0,0,0,0,43,478,478,4,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,8,50,50,2,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,35,428,428,2,0,0,0,0,0
732,1930.0,,32202,10515,21687,4436,727,722,676,676,727,727,727,2,727,727,727,5300,16505,16505,1541,0,0,0,0,0,2463,549,544,520,520,549,549,549,2,549,549,549,2889,4514,4514,1469,0,0,0,0,0,1973,178,178,156,156,178,178,178,0,178,178,178,2411,11991,11991,72,0,0,0,0,0
733,1930.0,Book,8834,605,8229,181,10,10,9,9,10,10,10,0,10,10,10,3590,5164,5164,30,0,0,0,0,0,29,1,1,1,1,1,1,1,0,1,1,1,280,258,258,15,0,0,0,0,0,152,9,9,8,8,9,9,9,0,9,9,9,3310,4906,4906,15,0,0,0,0,0
734,1930.0,BookChapter,1636,1602,34,2,0,0,0,0,0,0,0,0,0,0,0,77,680,680,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,646,646,20,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,34,34,0,0,0,0,0,0
735,1930.0,Conference,16,10,6,0,1,1,1,1,1,1,1,0,1,1,1,8,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,0,4,4,0,0,0,0,0,0
736,1930.0,Journal,56914,50003,6911,10223,6301,6157,5917,5897,6316,6301,6316,24,6316,6316,6316,28645,46351,46351,9216,56914,47884,50144,56914,56914,9852,5850,5705,5494,5474,5862,5850,5862,22,5862,5862,5862,26667,40949,40949,9170,50003,44296,44490,50003,50003,371,451,452,423,423,454,451,454,2,454,454,454,1978,5402,5402,46,6911,3588,5654,6911,6911
737,1930.0,Repository,483,122,361,13,56,55,53,53,56,56,56,0,56,56,56,69,417,417,2,295,83,83,295,295,9,53,52,50,50,53,53,53,0,53,53,53,21,113,113,1,110,83,83,110,110,4,3,3,3,3,3,3,3,0,3,3,3,48,304,304,1,185,0,0,185,185
738,1930.0,Thesis,565,76,489,54,2,2,2,2,2,2,2,0,2,2,2,40,473,473,4,0,0,0,0,0,21,2,2,2,2,2,2,2,0,2,2,2,10,48,48,1,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,30,425,425,3,0,0,0,0,0
739,1929.0,,26927,9999,16928,3727,816,808,766,764,816,816,816,0,816,816,816,4627,12533,12533,1446,0,0,0,0,0,2567,673,665,630,630,673,673,673,0,673,673,673,2660,3924,3924,1404,0,0,0,0,0,1160,143,143,136,134,143,143,143,0,143,143,143,1967,8609,8609,42,0,0,0,0,0
740,1929.0,Book,8593,647,7946,182,12,12,11,11,12,12,12,0,12,12,12,3405,4925,4925,39,0,0,0,0,0,38,6,6,6,6,6,6,6,0,6,6,6,300,246,246,24,0,0,0,0,0,144,6,6,5,5,6,6,6,0,6,6,6,3105,4679,4679,15,0,0,0,0,0
741,1929.0,BookChapter,1561,1551,10,2,0,0,0,0,0,0,0,0,0,0,0,120,635,635,32,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,118,629,629,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,6,0,0,0,0,0,0
742,1929.0,Conference,16,7,9,0,5,5,5,5,5,5,5,0,5,5,5,8,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,0,0,5,5,5,5,5,5,5,0,5,5,5,2,3,3,0,0,0,0,0,0
743,1929.0,Dataset,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
744,1929.0,Journal,53823,47782,6041,8633,5739,5590,5398,5381,5745,5739,5745,27,5745,5745,5745,25928,43376,43376,8148,53823,45598,47787,53823,53823,8373,5373,5225,5058,5041,5379,5373,5379,26,5379,5379,5379,24325,38675,38675,8116,47782,42514,42739,47782,47782,260,366,365,340,340,366,366,366,1,366,366,366,1603,4701,4701,32,6041,3084,5048,6041,6041
745,1929.0,Repository,385,116,269,15,59,59,58,58,59,59,59,0,59,59,59,93,332,332,0,240,80,80,240,240,10,59,59,58,58,59,59,59,0,59,59,59,26,108,108,0,106,80,80,106,106,5,0,0,0,0,0,0,0,0,0,0,0,67,224,224,0,134,0,0,134,134
746,1929.0,Thesis,507,63,444,29,0,0,0,0,0,0,0,0,0,0,0,47,428,428,2,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,10,36,36,1,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,37,392,392,1,0,0,0,0,0
747,1928.0,,24932,8818,16114,3677,690,688,656,656,690,690,690,2,690,690,690,4353,11758,11758,1407,0,0,0,0,0,2598,582,580,550,550,582,582,582,1,582,582,582,2478,3358,3358,1363,0,0,0,0,0,1079,108,108,106,106,108,108,108,1,108,108,108,1875,8400,8400,44,0,0,0,0,0
748,1928.0,Book,9134,1105,8029,145,23,23,22,22,23,23,23,0,23,23,23,3424,5153,5153,23,0,0,0,0,0,26,6,6,6,6,6,6,6,0,6,6,6,308,549,549,12,0,0,0,0,0,119,17,17,16,16,17,17,17,0,17,17,17,3116,4604,4604,11,0,0,0,0,0
749,1928.0,BookChapter,1506,1503,3,0,0,3,3,3,3,0,3,0,3,3,3,81,476,476,31,0,0,0,0,0,0,0,3,3,3,3,0,3,0,3,3,3,81,475,475,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
750,1928.0,Conference,14,8,6,0,5,5,5,5,5,5,5,0,5,5,5,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,5,5,5,5,5,5,5,0,5,5,5,0,1,1,0,0,0,0,0,0
751,1928.0,Journal,51751,45624,6127,8127,5581,5450,5265,5238,5587,5581,5587,19,5587,5587,5587,25398,41148,41148,7735,51751,44222,46212,51751,51751,7880,5271,5141,4973,4946,5277,5271,5277,19,5277,5277,5277,23880,36469,36469,7705,45624,40936,41122,45624,45624,247,310,309,292,292,310,310,310,0,310,310,310,1518,4679,4679,30,6127,3286,5090,6127,6127
752,1928.0,Repository,202,74,128,13,36,36,35,35,36,36,36,0,36,36,36,52,175,175,1,136,56,57,136,136,5,36,36,35,35,36,36,36,0,36,36,36,19,72,72,1,65,54,54,65,65,8,0,0,0,0,0,0,0,0,0,0,0,33,103,103,0,71,2,3,71,71
753,1928.0,Thesis,438,79,359,46,0,0,0,0,0,0,0,0,0,0,0,36,371,371,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,18,57,57,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,18,314,314,0,0,0,0,0,0
754,1927.0,,24983,8311,16672,3798,728,715,694,694,728,728,728,0,728,728,728,4111,11839,11839,1458,0,0,0,0,0,2733,619,606,591,591,619,619,619,0,619,619,619,2295,3045,3045,1437,0,0,0,0,0,1065,109,109,103,103,109,109,109,0,109,109,109,1816,8794,8794,21,0,0,0,0,0
755,1927.0,Book,8983,1208,7775,151,17,17,16,16,17,17,17,0,17,17,17,3359,5130,5130,28,0,0,0,0,0,28,3,3,3,3,3,3,3,0,3,3,3,355,631,631,9,0,0,0,0,0,123,14,14,13,13,14,14,14,0,14,14,14,3004,4499,4499,19,0,0,0,0,0
756,1927.0,BookChapter,1334,1332,2,2,2,2,2,2,2,2,2,0,2,2,2,92,525,525,45,0,0,0,0,0,2,2,2,2,2,2,2,2,0,2,2,2,90,524,524,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0
757,1927.0,Conference,21,8,13,0,3,3,3,3,3,3,3,0,3,3,3,6,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,0,3,3,3,1,5,5,0,0,0,0,0,0
758,1927.0,Dataset,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
759,1927.0,Journal,49543,43470,6073,7464,5485,5350,5150,5127,5489,5485,5489,19,5489,5489,5489,23820,39956,39956,6977,49543,41504,43485,49543,49543,7255,5069,4934,4762,4739,5073,5069,5073,18,5073,5073,5073,22297,35136,35136,6950,43470,38424,38596,43470,43470,209,416,416,388,388,416,416,416,1,416,416,416,1523,4820,4820,27,6073,3080,4889,6073,6073
760,1927.0,Repository,209,50,159,11,32,32,32,32,32,32,32,0,32,32,32,46,173,173,0,131,38,38,131,131,10,32,32,32,32,32,32,32,0,32,32,32,18,49,49,0,47,38,38,47,47,1,0,0,0,0,0,0,0,0,0,0,0,28,124,124,0,84,0,0,84,84
761,1927.0,Thesis,454,51,403,25,1,1,1,1,1,1,1,0,1,1,1,40,388,388,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,9,36,36,0,0,0,0,0,0,17,1,1,1,1,1,1,1,0,1,1,1,31,352,352,0,0,0,0,0,0
762,1926.0,,22874,7609,15265,3783,697,686,654,654,697,697,697,1,697,697,697,3934,11132,11132,1253,0,0,0,0,0,2681,611,602,574,574,611,611,611,1,611,611,611,2221,2963,2963,1221,0,0,0,0,0,1102,86,84,80,80,86,86,86,0,86,86,86,1713,8169,8169,32,0,0,0,0,0
763,1926.0,Book,8704,1197,7507,171,12,12,11,11,12,12,12,0,12,12,12,3263,4957,4957,26,0,0,0,0,0,32,4,4,4,4,4,4,4,0,4,4,4,377,601,601,18,0,0,0,0,0,139,8,8,7,7,8,8,8,0,8,8,8,2886,4356,4356,8,0,0,0,0,0
764,1926.0,BookChapter,1640,1625,15,0,0,0,0,0,0,0,0,0,0,0,0,57,478,478,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,477,477,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
765,1926.0,Conference,17,13,4,0,0,0,0,0,0,0,0,0,0,0,0,9,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0
766,1926.0,Journal,47563,42012,5551,7099,5022,4901,4735,4717,5026,5022,5026,15,5026,5026,5026,23097,37887,37887,6635,47563,40242,42043,47563,47563,6851,4717,4596,4446,4429,4721,4717,4721,15,4721,4721,4721,21674,33637,33637,6615,42012,37345,37550,42012,42012,248,305,305,289,288,305,305,305,0,305,305,305,1423,4250,4250,20,5551,2897,4493,5551,5551
767,1926.0,Repository,154,63,91,12,44,44,43,43,44,44,44,0,44,44,44,31,137,137,0,111,56,56,111,111,11,43,43,42,42,43,43,43,0,43,43,43,20,62,62,0,62,56,56,62,62,1,1,1,1,1,1,1,1,0,1,1,1,11,75,75,0,49,0,0,49,49
768,1926.0,Thesis,395,65,330,26,0,0,0,0,0,0,0,0,0,0,0,25,337,337,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,10,45,45,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,15,292,292,0,0,0,0,0,0
769,1925.0,,20977,6516,14461,3155,599,594,576,576,599,599,599,2,599,599,599,3505,9916,9916,958,0,0,0,0,0,2130,511,507,495,495,511,511,511,2,511,511,511,1852,2531,2531,931,0,0,0,0,0,1025,88,87,81,81,88,88,88,0,88,88,88,1653,7385,7385,27,0,0,0,0,0
770,1925.0,Book,8615,1136,7479,178,16,16,16,16,16,16,16,0,16,16,16,3017,4916,4916,28,0,0,0,0,0,46,11,11,11,11,11,11,11,0,11,11,11,287,565,565,23,0,0,0,0,0,132,5,5,5,5,5,5,5,0,5,5,5,2730,4351,4351,5,0,0,0,0,0
771,1925.0,BookChapter,1323,1313,10,2,0,0,0,0,0,0,0,0,0,0,0,71,417,417,14,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,70,413,413,14,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4,4,0,0,0,0,0,0
772,1925.0,Conference,14,11,3,0,1,1,1,1,1,1,1,0,1,1,1,10,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,2,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0
773,1925.0,Journal,43549,39082,4467,6373,4745,4618,4426,4408,4748,4745,4748,14,4748,4748,4748,21036,34347,34347,6036,43549,37192,38681,43549,43549,6238,4496,4369,4203,4185,4499,4496,4499,14,4499,4499,4499,19806,30880,30880,6026,39082,34940,35108,39082,39082,135,249,249,223,223,249,249,249,0,249,249,249,1230,3467,3467,10,4467,2252,3573,4467,4467
774,1925.0,Repository,98,40,58,19,28,28,28,28,28,28,28,0,28,28,28,15,86,86,1,74,39,39,74,74,13,28,28,28,28,28,28,28,0,28,28,28,12,38,38,1,40,39,39,40,40,6,0,0,0,0,0,0,0,0,0,0,0,3,48,48,0,34,0,0,34,34
775,1925.0,Thesis,379,56,323,23,0,0,0,0,0,0,0,0,0,0,0,36,314,314,1,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,14,30,30,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,22,284,284,1,0,0,0,0,0
776,1924.0,,19149,6027,13122,2743,523,518,508,508,523,523,523,2,523,523,523,3327,9245,9245,878,0,0,0,0,0,1768,432,430,422,422,432,432,432,2,432,432,432,1794,2348,2348,861,0,0,0,0,0,975,91,88,86,86,91,91,91,0,91,91,91,1533,6897,6897,17,0,0,0,0,0
777,1924.0,Book,7906,1004,6902,144,16,16,15,15,16,16,16,0,16,16,16,2752,4612,4612,26,0,0,0,0,0,34,6,6,6,6,6,6,6,0,6,6,6,266,539,539,16,0,0,0,0,0,110,10,10,9,9,10,10,10,0,10,10,10,2486,4073,4073,10,0,0,0,0,0
778,1924.0,BookChapter,1117,1108,9,0,0,0,0,0,0,0,0,0,0,0,0,43,379,379,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,373,373,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,6,0,0,0,0,0,0
779,1924.0,Conference,16,10,6,0,2,2,2,2,2,2,2,0,2,2,2,8,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,1,0,0,0,0,0,0,0,2,2,2,2,2,2,2,0,2,2,2,1,3,3,0,0,0,0,0,0
780,1924.0,Journal,41484,37374,4110,5999,4375,4270,4072,4060,4377,4375,4377,12,4377,4377,4377,20169,32494,32494,5474,41484,35690,37125,41484,41484,5850,4147,4042,3868,3856,4149,4147,4149,12,4149,4149,4149,19100,29441,29441,5465,37374,33577,33813,37374,37374,149,228,228,204,204,228,228,228,0,228,228,228,1069,3053,3053,9,4110,2113,3312,4110,4110
781,1924.0,Repository,90,40,50,15,26,26,24,24,26,26,26,0,26,26,26,17,66,66,0,70,38,38,70,70,8,26,26,24,24,26,26,26,0,26,26,26,14,37,37,0,40,38,38,40,40,7,0,0,0,0,0,0,0,0,0,0,0,3,29,29,0,30,0,0,30,30
782,1924.0,Thesis,361,55,306,25,0,0,0,0,0,0,0,0,0,0,0,32,285,285,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,9,33,33,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,23,252,252,0,0,0,0,0,0
783,1923.0,,18355,5987,12368,2907,547,543,519,519,547,547,547,0,547,547,547,3023,8809,8809,802,0,0,0,0,0,1949,349,346,329,329,349,349,349,0,349,349,349,1618,2213,2213,783,0,0,0,0,0,958,198,197,190,190,198,198,198,0,198,198,198,1405,6596,6596,19,0,0,0,0,0
784,1923.0,Book,7691,957,6734,139,8,8,8,8,8,8,8,0,8,8,8,2693,4424,4424,14,0,0,0,0,0,28,2,2,2,2,2,2,2,0,2,2,2,295,551,551,10,0,0,0,0,0,111,6,6,6,6,6,6,6,0,6,6,6,2398,3873,3873,4,0,0,0,0,0
785,1923.0,BookChapter,709,703,6,2,0,0,0,0,0,0,0,0,0,0,0,36,298,298,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,293,293,30,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,5,5,0,0,0,0,0,0
786,1923.0,Conference,12,9,3,0,0,0,0,0,0,0,0,0,0,0,0,8,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0
787,1923.0,Journal,38455,34789,3666,5286,3869,3784,3557,3552,3870,3869,3870,9,3870,3870,3870,18331,30547,30547,4827,38455,32941,34133,38455,38455,5161,3708,3623,3425,3420,3709,3708,3709,9,3709,3709,3709,17325,27741,27741,4822,34789,31056,31199,34789,34789,125,161,161,132,132,161,161,161,0,161,161,161,1006,2806,2806,5,3666,1885,2934,3666,3666
788,1923.0,Repository,83,23,60,4,12,12,12,12,12,12,12,0,12,12,12,16,69,69,0,55,23,23,55,55,2,12,12,12,12,12,12,12,0,12,12,12,7,23,23,0,23,23,23,23,23,2,0,0,0,0,0,0,0,0,0,0,0,9,46,46,0,32,0,0,32,32
789,1923.0,Thesis,298,47,251,36,0,0,0,0,0,0,0,0,0,0,0,17,237,237,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,6,17,17,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,11,220,220,0,0,0,0,0,0
790,1922.0,,18324,5674,12650,2555,453,453,442,442,453,453,453,0,453,453,453,2815,8625,8625,737,0,0,0,0,0,1607,281,281,277,277,281,281,281,0,281,281,281,1505,2139,2139,726,0,0,0,0,0,948,172,172,165,165,172,172,172,0,172,172,172,1310,6486,6486,11,0,0,0,0,0
791,1922.0,Book,7133,1361,5772,145,7,7,7,7,7,7,7,0,7,7,7,2422,3693,3693,21,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,405,791,791,14,0,0,0,0,0,107,7,7,7,7,7,7,7,0,7,7,7,2017,2902,2902,7,0,0,0,0,0
792,1922.0,BookChapter,1017,1006,11,4,0,0,0,0,0,0,0,0,0,0,0,48,470,470,18,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,44,467,467,18,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,3,3,0,0,0,0,0,0
793,1922.0,Conference,11,8,3,1,1,1,1,1,1,1,1,0,1,1,1,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0
794,1922.0,Dataset,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
795,1922.0,Journal,35005,31414,3591,4164,3361,3254,3074,3066,3361,3361,3361,9,3361,3361,3361,16521,27340,27340,4069,35005,30825,31903,35005,35005,4054,3227,3120,2953,2945,3227,3227,3227,9,3227,3227,3227,15575,24682,24682,4059,31414,28797,28930,31414,31414,110,134,134,121,121,134,134,134,0,134,134,134,946,2658,2658,10,3591,2028,2973,3591,3591
796,1922.0,Repository,86,23,63,5,10,10,10,10,10,10,10,0,10,10,10,8,50,50,0,58,23,23,58,58,2,10,10,10,10,10,10,10,0,10,10,10,5,21,21,0,23,23,23,23,23,3,0,0,0,0,0,0,0,0,0,0,0,3,29,29,0,35,0,0,35,35
797,1922.0,Thesis,376,43,333,178,0,0,0,0,0,0,0,0,0,0,0,30,334,334,2,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,4,21,21,1,0,0,0,0,0,173,0,0,0,0,0,0,0,0,0,0,0,26,313,313,1,0,0,0,0,0
798,1921.0,,16230,5810,10420,2675,386,383,364,363,386,386,386,3,386,386,386,2678,7299,7299,680,0,0,0,0,0,1815,288,285,268,268,288,288,288,2,288,288,288,1493,2039,2039,668,0,0,0,0,0,860,98,98,96,95,98,98,98,1,98,98,98,1185,5260,5260,12,0,0,0,0,0
799,1921.0,Book,6614,1252,5362,150,9,9,9,9,9,9,9,0,9,9,9,2287,3347,3347,27,0,0,0,0,0,40,4,4,4,4,4,4,4,0,4,4,4,375,715,715,18,0,0,0,0,0,110,5,5,5,5,5,5,5,0,5,5,5,1912,2632,2632,9,0,0,0,0,0
800,1921.0,BookChapter,969,966,3,1,0,0,0,0,0,0,0,0,0,0,0,48,473,473,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,472,472,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
801,1921.0,Conference,15,9,6,0,2,2,2,2,2,2,2,0,2,2,2,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,0,2,2,2,0,1,1,0,0,0,0,0,0
802,1921.0,Journal,31064,28195,2869,3439,2876,2770,2591,2581,2876,2876,2876,4,2876,2876,2876,13762,23835,23835,3202,31064,27143,28256,31064,31064,3310,2769,2663,2490,2480,2769,2769,2769,4,2769,2769,2769,12958,21660,21660,3197,28195,25743,25913,28195,28195,129,107,107,101,101,107,107,107,0,107,107,107,804,2175,2175,5,2869,1400,2343,2869,2869
803,1921.0,Repository,52,29,23,9,10,10,9,9,10,10,10,0,10,10,10,14,44,44,0,44,29,29,44,44,7,9,9,9,9,9,9,9,0,9,9,9,8,27,27,0,29,29,29,29,29,2,1,1,0,0,1,1,1,0,1,1,1,6,17,17,0,15,0,0,15,15
