,published_year,type,num_objects,num_dois,num_non_dois,objects_has_abstract,objects_has_affiliations,objects_has_affiliations_countrycode,objects_has_affiliations_grid,objects_has_affiliations_sourceid,objects_has_affiliations_string,objects_has_authors,objects_has_authors_sequence,objects_has_authors_sourceid,objects_has_authors_string,objects_has_citations,objects_has_fields,objects_has_fields_mag,objects_has_references,objects_has_venue,objects_has_venue_issn,objects_has_venue_sourceid,objects_has_venue_string,dois_has_abstract,dois_has_affiliations,dois_has_affiliations_countrycode,dois_has_affiliations_grid,dois_has_affiliations_sourceid,dois_has_affiliations_string,dois_has_authors,dois_has_authors_sequence,dois_has_authors_sourceid,dois_has_authors_string,dois_has_citations,dois_has_fields,dois_has_fields_mag,dois_has_references,dois_has_venue,dois_has_venue_issn,dois_has_venue_sourceid,dois_has_venue_string,non_dois_has_abstract,non_dois_has_affiliations,non_dois_has_affiliations_countrycode,non_dois_has_affiliations_grid,non_dois_has_affiliations_sourceid,non_dois_has_affiliations_string,non_dois_has_authors,non_dois_has_authors_sequence,non_dois_has_authors_sourceid,non_dois_has_authors_string,non_dois_has_citations,non_dois_has_fields,non_dois_has_fields_mag,non_dois_has_references,non_dois_has_venue,non_dois_has_venue_issn,non_dois_has_venue_sourceid,non_dois_has_venue_string
912,1920.0,Repository,21,5,16,5,5,1,1,1,5,21,21,21,21,11,16,16,0,15,5,15,15,3,5,1,1,1,5,5,5,5,5,0,4,4,0,5,5,5,5,2,0,0,0,0,0,16,16,16,16,11,12,12,0,10,0,10,10
913,1920.0,Thesis,281,19,262,106,0,0,0,0,0,281,281,281,281,14,254,254,0,0,0,0,0,1,0,0,0,0,0,19,19,19,19,2,3,3,0,0,0,0,0,105,0,0,0,0,0,262,262,262,262,12,251,251,0,0,0,0,0
914,1919.0,,15790,4080,11710,2553,1431,296,287,296,1431,15790,15790,15790,15790,2083,7818,7818,425,0,0,0,0,1205,1168,144,139,144,1168,4080,4080,4080,4080,1050,1677,1677,420,0,0,0,0,1348,263,152,148,152,263,11710,11710,11710,11710,1033,6141,6141,5,0,0,0,0
915,1919.0,Book,5386,858,4528,157,32,7,7,7,32,5386,5386,5386,5386,1744,2669,2669,17,0,0,0,0,41,26,3,3,3,26,858,858,858,858,261,502,502,9,0,0,0,0,116,6,4,4,4,6,4528,4528,4528,4528,1483,2167,2167,8,0,0,0,0
916,1919.0,BookChapter,384,383,1,1,2,2,2,2,2,384,384,384,384,29,151,151,6,0,0,0,0,0,2,2,2,2,2,383,383,383,383,29,150,150,6,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0
917,1919.0,Conference,8,8,0,0,0,0,0,0,0,8,8,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
918,1919.0,Journal,23857,21327,2530,3439,5463,1888,1788,2040,5463,23857,23857,23857,23857,9957,19089,19089,2004,23857,21890,23857,23857,3270,5231,1809,1712,1960,5231,21327,21327,21327,21327,9304,17066,17066,2000,21327,19710,21327,21327,169,232,79,76,80,232,2530,2530,2530,2530,653,2023,2023,4,2530,2180,2530,2530
919,1919.0,Patent,30571,2,30569,7760,2847,285,127,286,2847,30571,30571,30571,30571,11530,19227,19227,7,2,2,2,2,0,2,1,0,1,2,2,2,2,2,2,2,2,0,2,2,2,2,7760,2845,284,127,285,2845,30569,30569,30569,30569,11528,19225,19225,7,0,0,0,0
920,1919.0,Repository,28,14,14,10,14,7,7,8,14,28,28,28,28,12,21,21,0,25,14,25,25,5,12,7,7,8,12,14,14,14,14,7,13,13,0,14,14,14,14,5,2,0,0,0,2,14,14,14,14,5,8,8,0,11,0,11,11
921,1919.0,Thesis,188,31,157,65,0,0,0,0,0,188,188,188,188,19,157,157,1,0,0,0,0,1,0,0,0,0,0,31,31,31,31,7,16,16,0,0,0,0,0,64,0,0,0,0,0,157,157,157,157,12,141,141,1,0,0,0,0
922,1918.0,,15526,3447,12079,2252,1118,319,302,321,1118,15526,15526,15526,15526,1895,8713,8713,359,0,0,0,0,733,823,126,114,126,823,3447,3447,3447,3447,878,1537,1537,348,0,0,0,0,1519,295,193,188,195,295,12079,12079,12079,12079,1017,7176,7176,11,0,0,0,0
923,1918.0,Book,4313,795,3518,150,33,4,4,4,33,4313,4313,4313,4313,1401,2276,2276,23,0,0,0,0,48,27,0,0,0,27,795,795,795,795,238,468,468,16,0,0,0,0,102,6,4,4,4,6,3518,3518,3518,3518,1163,1808,1808,7,0,0,0,0
924,1918.0,BookChapter,493,491,2,0,0,0,0,0,0,493,493,493,493,17,214,214,4,0,0,0,0,0,0,0,0,0,0,491,491,491,491,16,213,213,4,0,0,0,0,0,0,0,0,0,0,2,2,2,2,1,1,1,0,0,0,0,0
925,1918.0,Conference,10,9,1,0,0,0,0,0,0,10,10,10,10,5,1,1,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0
926,1918.0,Journal,22535,20092,2443,2894,5003,1777,1682,1912,5003,22535,22535,22535,22535,9338,17881,17881,1740,22535,20678,22535,22535,2773,4790,1704,1615,1839,4790,20092,20092,20092,20092,8714,15886,15886,1737,20092,18604,20092,20092,121,213,73,67,73,213,2443,2443,2443,2443,624,1995,1995,3,2443,2074,2443,2443
927,1918.0,Patent,26344,0,26344,5749,2945,235,129,235,2945,26344,26344,26344,26344,9855,18425,18425,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5749,2945,235,129,235,2945,26344,26344,26344,26344,9855,18425,18425,10,0,0,0,0
928,1918.0,Repository,8,1,7,2,0,0,0,0,0,8,8,8,8,4,8,8,0,3,0,3,3,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,7,7,7,7,3,7,7,0,3,0,3,3
929,1918.0,Thesis,179,25,154,78,1,1,1,1,1,179,179,179,179,14,153,153,0,0,0,0,0,3,1,1,1,1,1,25,25,25,25,8,12,12,0,0,0,0,0,75,0,0,0,0,0,154,154,154,154,6,141,141,0,0,0,0,0
930,1917.0,,14826,3781,11045,2198,990,276,269,277,990,14826,14826,14826,14826,1974,8150,8150,295,0,0,0,0,817,732,116,111,116,732,3781,3781,3781,3781,979,1659,1659,284,0,0,0,0,1381,258,160,158,161,258,11045,11045,11045,11045,995,6491,6491,11,0,0,0,0
931,1917.0,Book,4614,996,3618,151,20,6,5,6,20,4614,4614,4614,4614,1475,2535,2535,19,0,0,0,0,36,15,3,3,3,15,996,996,996,996,247,615,615,8,0,0,0,0,115,5,3,2,3,5,3618,3618,3618,3618,1228,1920,1920,11,0,0,0,0
932,1917.0,BookChapter,665,663,2,0,0,0,0,0,0,665,665,665,665,52,340,340,7,0,0,0,0,0,0,0,0,0,0,663,663,663,663,51,338,338,7,0,0,0,0,0,0,0,0,0,0,2,2,2,2,1,2,2,0,0,0,0,0
933,1917.0,Conference,9,8,1,0,0,0,0,0,0,9,9,9,9,8,1,1,0,0,0,0,0,0,0,0,0,0,0,8,8,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0
934,1917.0,Journal,23326,20807,2519,2906,5293,1951,1873,2116,5293,23326,23326,23326,23326,9493,18563,18563,1752,23326,21363,23326,23326,2791,5055,1869,1795,2033,5055,20807,20807,20807,20807,8838,16495,16495,1749,20807,19271,20807,20807,115,238,82,78,83,238,2519,2519,2519,2519,655,2068,2068,3,2519,2092,2519,2519
935,1917.0,Patent,29379,0,29379,5621,4562,309,161,310,4562,29379,29379,29379,29379,11654,21175,21175,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5621,4562,309,161,310,4562,29379,29379,29379,29379,11654,21175,21175,10,0,0,0,0
936,1917.0,Repository,4,0,4,2,0,0,0,0,0,4,4,4,4,1,2,2,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4,4,4,4,1,2,2,0,2,0,2,2
937,1917.0,Thesis,239,19,220,68,0,0,0,0,0,239,239,239,239,12,214,214,0,0,0,0,0,1,0,0,0,0,0,19,19,19,19,1,10,10,0,0,0,0,0,67,0,0,0,0,0,220,220,220,220,11,204,204,0,0,0,0,0
938,1916.0,,14998,3412,11586,1781,918,256,251,256,918,14998,14998,14998,14998,1990,8002,8002,284,0,0,0,0,586,658,93,91,93,658,3412,3412,3412,3412,934,1624,1624,275,0,0,0,0,1195,260,163,160,163,260,11586,11586,11586,11586,1056,6378,6378,9,0,0,0,0
939,1916.0,Book,4868,1079,3789,146,17,11,10,11,17,4868,4868,4868,4868,1538,2707,2707,10,0,0,0,0,19,9,4,4,4,9,1079,1079,1079,1079,212,688,688,3,0,0,0,0,127,8,7,6,7,8,3789,3789,3789,3789,1326,2019,2019,7,0,0,0,0
940,1916.0,BookChapter,533,525,8,1,0,0,0,0,0,533,533,533,533,46,295,295,7,0,0,0,0,0,0,0,0,0,0,525,525,525,525,42,287,287,7,0,0,0,0,1,0,0,0,0,0,8,8,8,8,4,8,8,0,0,0,0,0
941,1916.0,Conference,11,9,2,0,0,0,0,0,0,11,11,11,11,4,1,1,1,0,0,0,0,0,0,0,0,0,0,9,9,9,9,4,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,2,2,0,1,1,0,0,0,0,0
942,1916.0,Dataset,2,2,0,2,0,0,0,0,0,2,2,2,2,1,1,1,0,0,0,0,0,2,0,0,0,0,0,2,2,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
943,1916.0,Journal,24846,22128,2718,3015,5460,2012,1916,2180,5460,24846,24846,24846,24846,9830,19476,19476,1888,24846,22860,24846,24846,2885,5247,1930,1837,2096,5247,22128,22128,22128,22128,9143,17382,17382,1885,22128,20617,22128,22128,130,213,82,79,84,213,2718,2718,2718,2718,687,2094,2094,3,2718,2243,2718,2718
944,1916.0,Patent,31171,1,31170,6348,4983,313,174,317,4983,31171,31171,31171,31171,11885,22881,22881,17,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,6347,4982,313,174,317,4982,31170,31170,31170,31170,11884,22880,22880,16,0,0,0,0
945,1916.0,Repository,3,0,3,0,0,0,0,0,0,3,3,3,3,2,3,3,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,2,3,3,0,2,0,2,2
946,1916.0,Thesis,270,44,226,66,0,0,0,0,0,270,270,270,270,12,242,242,0,0,0,0,0,0,0,0,0,0,0,44,44,44,44,5,28,28,0,0,0,0,0,66,0,0,0,0,0,226,226,226,226,7,214,214,0,0,0,0,0
947,1915.0,,14331,3702,10629,1919,932,222,220,222,932,14331,14331,14331,14331,2086,7826,7826,303,0,0,0,0,613,706,123,121,123,706,3702,3702,3702,3702,1098,1986,1986,292,0,0,0,0,1306,226,99,99,99,226,10629,10629,10629,10629,988,5840,5840,11,0,0,0,0
948,1915.0,Book,4978,1061,3917,132,28,11,11,11,28,4978,4978,4978,4978,1730,2842,2842,17,0,0,0,0,36,18,2,2,2,18,1061,1061,1061,1061,312,671,671,8,0,0,0,0,96,10,9,9,9,10,3917,3917,3917,3917,1418,2171,2171,9,0,0,0,0
949,1915.0,BookChapter,577,573,4,0,0,0,0,0,0,577,577,577,577,35,293,293,20,0,0,0,0,0,0,0,0,0,0,573,573,573,573,35,289,289,20,0,0,0,0,0,0,0,0,0,0,4,4,4,4,0,4,4,0,0,0,0,0
950,1915.0,Conference,7,4,3,0,0,0,0,0,0,7,7,7,7,3,3,3,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,0,3,3,0,0,0,0,0
951,1915.0,Dataset,2,2,0,0,0,0,0,0,0,2,2,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
952,1915.0,Journal,25771,23140,2631,3119,5550,2032,1946,2188,5550,25771,25771,25771,25771,9888,20096,20096,1854,25771,23474,25771,25771,3039,5358,1968,1886,2124,5358,23140,23140,23140,23140,9284,18023,18023,1854,23140,21254,23140,23140,80,192,64,60,64,192,2631,2631,2631,2631,604,2073,2073,0,2631,2220,2631,2631
953,1915.0,Patent,37996,0,37996,8819,5193,356,198,362,5193,37996,37996,37996,37996,12832,26587,26587,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8819,5193,356,198,362,5193,37996,37996,37996,37996,12832,26587,26587,11,0,0,0,0
954,1915.0,Repository,16,1,15,8,0,0,0,0,0,16,16,16,16,6,12,12,0,8,1,8,8,0,0,0,0,0,0,1,1,1,1,0,1,1,0,1,1,1,1,8,0,0,0,0,0,15,15,15,15,6,11,11,0,7,0,7,7
955,1915.0,Thesis,275,54,221,58,0,0,0,0,0,275,275,275,275,13,246,246,0,0,0,0,0,2,0,0,0,0,0,54,54,54,54,3,39,39,0,0,0,0,0,56,0,0,0,0,0,221,221,221,221,10,207,207,0,0,0,0,0
956,1914.0,,17664,5564,12100,2933,1920,345,335,346,1920,17664,17664,17664,17664,2736,8419,8419,708,0,0,0,0,1498,1656,227,225,228,1656,5564,5564,5564,5564,1503,2300,2300,701,0,0,0,0,1435,264,118,110,118,264,12100,12100,12100,12100,1233,6119,6119,7,0,0,0,0
957,1914.0,Book,6222,1289,4933,197,48,5,5,5,48,6222,6222,6222,6222,2248,3185,3185,40,0,0,0,0,67,40,2,2,2,40,1289,1289,1289,1289,434,696,696,26,0,0,0,0,130,8,3,3,3,8,4933,4933,4933,4933,1814,2489,2489,14,0,0,0,0
958,1914.0,BookChapter,712,709,3,1,2,2,2,2,2,712,712,712,712,49,312,312,5,0,0,0,0,0,2,2,2,2,2,709,709,709,709,49,309,309,5,0,0,0,0,1,0,0,0,0,0,3,3,3,3,0,3,3,0,0,0,0,0
959,1914.0,Conference,12,7,5,3,1,1,1,1,1,12,12,12,12,4,4,4,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,4,0,0,0,0,0,0,0,3,1,1,1,1,1,5,5,5,5,0,4,4,0,0,0,0,0
960,1914.0,Journal,28142,25339,2803,3149,6347,2024,1912,2184,6347,28142,28142,28142,28142,10969,21375,21375,2425,28142,25461,28142,28142,3084,6121,1954,1845,2112,6121,25339,25339,25339,25339,10334,19237,19237,2423,25339,23121,25339,25339,65,226,70,67,72,226,2803,2803,2803,2803,635,2138,2138,2,2803,2340,2803,2803
961,1914.0,Patent,45504,2,45502,11291,5155,349,207,357,5155,45504,45504,45504,45504,13526,28865,28865,12,2,2,2,2,0,1,0,0,0,1,2,2,2,2,2,2,2,0,2,2,2,2,11291,5154,349,207,357,5154,45502,45502,45502,45502,13524,28863,28863,12,0,0,0,0
962,1914.0,Repository,19,0,19,2,0,0,0,0,0,19,19,19,19,7,13,13,0,16,0,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,19,19,19,19,7,13,13,0,16,0,16,16
963,1914.0,Thesis,249,51,198,55,0,0,0,0,0,249,249,249,249,13,210,210,0,0,0,0,0,2,0,0,0,0,0,51,51,51,51,8,32,32,0,0,0,0,0,53,0,0,0,0,0,198,198,198,198,5,178,178,0,0,0,0,0
964,1913.0,,19242,6341,12901,3055,2276,448,439,451,2276,19242,19242,19242,19242,3175,8925,8925,704,0,0,0,0,1864,1914,308,304,310,1914,6341,6341,6341,6341,1812,2544,2544,697,0,0,0,0,1191,362,140,135,141,362,12901,12901,12901,12901,1363,6381,6381,7,0,0,0,0
965,1913.0,Book,6895,1411,5484,208,57,8,6,8,57,6895,6895,6895,6895,2437,3299,3299,35,0,0,0,0,74,47,3,2,3,47,1411,1411,1411,1411,454,762,762,26,0,0,0,0,134,10,5,4,5,10,5484,5484,5484,5484,1983,2537,2537,9,0,0,0,0
966,1913.0,BookChapter,879,875,4,1,2,1,1,1,2,879,879,879,879,66,311,311,14,0,0,0,0,1,2,1,1,1,2,875,875,875,875,66,310,310,14,0,0,0,0,0,0,0,0,0,0,4,4,4,4,0,1,1,0,0,0,0,0
967,1913.0,Conference,19,19,0,0,0,0,0,0,0,19,19,19,19,9,2,2,0,0,0,0,0,0,0,0,0,0,0,19,19,19,19,9,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
968,1913.0,Journal,29037,25950,3087,3144,6261,1971,1853,2081,6261,29037,29037,29037,29037,11651,21571,21571,2637,29037,26202,29037,29037,3070,6045,1913,1797,2022,6045,25950,25950,25950,25950,10974,19417,19417,2635,25950,23562,25950,25950,74,216,58,56,59,216,3087,3087,3087,3087,677,2154,2154,2,3087,2640,3087,3087
969,1913.0,Patent,48571,2,48569,13359,4859,313,199,320,4859,48571,48571,48571,48571,13628,29936,29936,5,2,2,2,2,0,0,0,0,0,0,2,2,2,2,2,2,2,0,2,2,2,2,13359,4859,313,199,320,4859,48569,48569,48569,48569,13626,29934,29934,5,0,0,0,0
970,1913.0,Repository,27,0,27,3,0,0,0,0,0,27,27,27,27,11,13,13,0,23,0,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,27,27,27,27,11,13,13,0,23,0,23,23
971,1913.0,Thesis,265,63,202,31,2,0,0,0,2,265,265,265,265,16,216,216,0,0,0,0,0,1,1,0,0,0,1,63,63,63,63,10,42,42,0,0,0,0,0,30,1,0,0,0,1,202,202,202,202,6,174,174,0,0,0,0,0
972,1912.0,,20745,6103,14642,2331,1895,382,373,382,1895,20745,20745,20745,20745,3151,11076,11076,664,0,0,0,0,1165,1582,233,228,233,1582,6103,6103,6103,6103,1845,2968,2968,661,0,0,0,0,1166,313,149,145,149,313,14642,14642,14642,14642,1306,8108,8108,3,0,0,0,0
973,1912.0,Book,6828,1239,5589,171,27,10,10,10,27,6828,6828,6828,6828,2411,3413,3413,15,0,0,0,0,39,18,3,3,3,18,1239,1239,1239,1239,368,715,715,6,0,0,0,0,132,9,7,7,7,9,5589,5589,5589,5589,2043,2698,2698,9,0,0,0,0
974,1912.0,BookChapter,797,791,6,1,0,0,0,0,0,797,797,797,797,64,374,374,15,0,0,0,0,0,0,0,0,0,0,791,791,791,791,62,371,371,15,0,0,0,0,1,0,0,0,0,0,6,6,6,6,2,3,3,0,0,0,0,0
975,1912.0,Conference,20,17,3,0,2,2,2,2,2,20,20,20,20,10,3,3,0,0,0,0,0,0,0,0,0,0,0,17,17,17,17,10,2,2,0,0,0,0,0,0,2,2,2,2,2,3,3,3,3,0,1,1,0,0,0,0,0
976,1912.0,Journal,27624,25081,2543,3042,5891,1857,1735,2007,5891,27624,27624,27624,27624,10712,20540,20540,2264,27624,24833,27624,27624,2990,5708,1804,1685,1952,5708,25081,25081,25081,25081,10167,18764,18764,2261,25081,22692,25081,25081,52,183,53,50,55,183,2543,2543,2543,2543,545,1776,1776,3,2543,2141,2543,2543
977,1912.0,Patent,46135,0,46135,12093,4885,348,222,354,4885,46135,46135,46135,46135,13273,28433,28433,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12093,4885,348,222,354,4885,46135,46135,46135,46135,13273,28433,28433,4,0,0,0,0
978,1912.0,Repository,19,0,19,1,1,1,1,1,1,19,19,19,19,6,11,11,0,17,0,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,19,19,19,19,6,11,11,0,17,0,17,17
979,1912.0,Thesis,243,52,191,46,1,0,0,0,1,243,243,243,243,19,204,204,0,0,0,0,0,5,1,0,0,0,1,52,52,52,52,9,35,35,0,0,0,0,0,41,0,0,0,0,0,191,191,191,191,10,169,169,0,0,0,0,0
980,1911.0,,16698,5479,11219,2084,1706,290,282,294,1706,16698,16698,16698,16698,2901,7457,7457,658,0,0,0,0,889,1428,155,154,159,1428,5479,5479,5479,5479,1720,2537,2537,657,0,0,0,0,1195,278,135,128,135,278,11219,11219,11219,11219,1181,4920,4920,1,0,0,0,0
981,1911.0,Book,6641,1180,5461,146,21,10,10,10,21,6641,6641,6641,6641,2313,3299,3299,8,0,0,0,0,20,11,2,2,2,11,1180,1180,1180,1180,339,707,707,2,0,0,0,0,126,10,8,8,8,10,5461,5461,5461,5461,1974,2592,2592,6,0,0,0,0
982,1911.0,BookChapter,629,626,3,2,0,0,0,0,0,629,629,629,629,21,204,204,25,0,0,0,0,2,0,0,0,0,0,626,626,626,626,20,202,202,25,0,0,0,0,0,0,0,0,0,0,3,3,3,3,1,2,2,0,0,0,0,0
983,1911.0,Conference,15,13,2,0,0,0,0,0,0,15,15,15,15,8,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,13,13,8,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0,0,0,0,0,0
984,1911.0,Journal,27660,25284,2376,2808,5884,1717,1607,1851,5884,27660,27660,27660,27660,10105,19974,19974,2147,27660,25122,27660,27660,2727,5680,1668,1563,1802,5680,25284,25284,25284,25284,9626,18370,18370,2146,25284,23118,25284,25284,81,204,49,44,49,204,2376,2376,2376,2376,479,1604,1604,1,2376,2004,2376,2376
985,1911.0,Patent,46727,8,46719,13065,4760,318,186,330,4760,46727,46727,46727,46727,12762,29012,29012,7,8,8,8,8,0,3,0,0,0,3,8,8,8,8,8,8,8,0,8,8,8,8,13065,4757,318,186,330,4757,46719,46719,46719,46719,12754,29004,29004,7,0,0,0,0
986,1911.0,Repository,19,0,19,5,0,0,0,0,0,19,19,19,19,9,14,14,0,13,0,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,19,19,19,19,9,14,14,0,13,0,13,13
987,1911.0,Thesis,228,41,187,18,0,0,0,0,0,228,228,228,228,10,199,199,1,0,0,0,0,1,0,0,0,0,0,41,41,41,41,3,29,29,0,0,0,0,0,17,0,0,0,0,0,187,187,187,187,7,170,170,1,0,0,0,0
988,1910.0,,18561,5066,13495,3445,1568,354,337,356,1568,18561,18561,18561,18561,2804,8995,8995,475,0,0,0,0,850,1229,181,174,183,1229,5066,5066,5066,5066,1596,2323,2323,472,0,0,0,0,2595,339,173,163,173,339,13495,13495,13495,13495,1208,6672,6672,3,0,0,0,0
989,1910.0,Book,6530,1135,5395,148,20,7,7,7,20,6530,6530,6530,6530,2301,3282,3282,4,0,0,0,0,27,12,0,0,0,12,1135,1135,1135,1135,342,691,691,2,0,0,0,0,121,8,7,7,7,8,5395,5395,5395,5395,1959,2591,2591,2,0,0,0,0
990,1910.0,BookChapter,890,880,10,1,0,0,0,0,0,890,890,890,890,58,205,205,2,0,0,0,0,0,0,0,0,0,0,880,880,880,880,57,199,199,2,0,0,0,0,1,0,0,0,0,0,10,10,10,10,1,6,6,0,0,0,0,0
991,1910.0,Conference,20,19,1,0,0,0,0,0,0,20,20,20,20,8,2,2,0,0,0,0,0,0,0,0,0,0,0,19,19,19,19,8,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0
992,1910.0,Journal,26488,24133,2355,2705,5310,1530,1424,1670,5310,26488,26488,26488,26488,9866,19341,19341,2040,26488,23936,26488,26488,2642,5098,1469,1366,1609,5098,24133,24133,24133,24133,9395,17760,17760,2037,24133,22079,24133,24133,63,212,61,58,61,212,2355,2355,2355,2355,471,1581,1581,3,2355,1857,2355,2355
993,1910.0,Patent,44363,11,44352,13283,4523,321,180,326,4523,44363,44363,44363,44363,12151,28596,28596,3,11,11,11,11,0,4,0,0,0,4,11,11,11,11,10,11,11,0,11,11,11,11,13283,4519,321,180,326,4519,44352,44352,44352,44352,12141,28585,28585,3,0,0,0,0
994,1910.0,Repository,17,2,15,2,2,1,1,1,2,17,17,17,17,7,11,11,0,13,2,13,13,1,2,1,1,1,2,2,2,2,2,2,2,2,0,2,2,2,2,1,0,0,0,0,0,15,15,15,15,5,9,9,0,11,0,11,11
995,1910.0,Thesis,242,22,220,25,0,0,0,0,0,242,242,242,242,11,202,202,0,0,0,0,0,0,0,0,0,0,0,22,22,22,22,0,14,14,0,0,0,0,0,25,0,0,0,0,0,220,220,220,220,11,188,188,0,0,0,0,0
996,1909.0,,15350,4354,10996,1896,1303,293,286,296,1303,15350,15350,15350,15350,2591,6868,6868,523,0,0,0,0,637,999,149,149,151,999,4354,4354,4354,4354,1490,2040,2040,521,0,0,0,0,1259,304,144,137,145,304,10996,10996,10996,10996,1101,4828,4828,2,0,0,0,0
997,1909.0,Book,5923,1020,4903,132,18,7,6,7,18,5923,5923,5923,5923,2143,3017,3017,5,0,0,0,0,19,6,2,2,2,6,1020,1020,1020,1020,323,633,633,0,0,0,0,0,113,12,5,4,5,12,4903,4903,4903,4903,1820,2384,2384,5,0,0,0,0
998,1909.0,BookChapter,802,780,22,7,0,0,0,0,0,802,802,802,802,50,248,248,1,0,0,0,0,5,0,0,0,0,0,780,780,780,780,45,236,236,1,0,0,0,0,2,0,0,0,0,0,22,22,22,22,5,12,12,0,0,0,0,0
999,1909.0,Conference,11,9,2,0,2,2,2,2,2,11,11,11,11,5,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,5,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0
1000,1909.0,Dataset,2,2,0,0,0,0,0,0,0,2,2,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1001,1909.0,Journal,25798,23665,2133,2551,5480,1481,1398,1655,5480,25798,25798,25798,25798,9606,18477,18477,2052,25798,23372,25798,25798,2510,5296,1443,1362,1616,5296,23665,23665,23665,23665,9166,17010,17010,2051,23665,21676,23665,23665,41,184,38,36,39,184,2133,2133,2133,2133,440,1467,1467,1,2133,1696,2133,2133
1002,1909.0,Patent,44912,1,44911,12369,5507,418,236,422,5507,44912,44912,44912,44912,11849,28814,28814,3,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,12369,5507,418,236,422,5507,44911,44911,44911,44911,11848,28813,28813,3,0,0,0,0
1003,1909.0,Repository,15,1,14,3,1,1,1,1,1,15,15,15,15,9,8,8,0,14,1,14,14,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,3,0,0,0,0,0,14,14,14,14,8,7,7,0,13,0,13,13
1004,1909.0,Thesis,227,22,205,26,0,0,0,0,0,227,227,227,227,7,195,195,0,0,0,0,0,2,0,0,0,0,0,22,22,22,22,2,15,15,0,0,0,0,0,24,0,0,0,0,0,205,205,205,205,5,180,180,0,0,0,0,0
1005,1908.0,,14550,4258,10292,1812,1377,264,252,269,1377,14550,14550,14550,14550,2487,6565,6565,548,0,0,0,0,645,1142,141,138,146,1142,4258,4258,4258,4258,1438,2039,2039,544,0,0,0,0,1167,235,123,114,123,235,10292,10292,10292,10292,1049,4526,4526,4,0,0,0,0
1006,1908.0,Book,5467,914,4553,124,20,6,6,7,20,5467,5467,5467,5467,1966,2741,2741,10,0,0,0,0,17,10,1,1,1,10,914,914,914,914,273,538,538,6,0,0,0,0,107,10,5,5,6,10,4553,4553,4553,4553,1693,2203,2203,4,0,0,0,0
1007,1908.0,BookChapter,338,337,1,5,0,0,0,0,0,338,338,338,338,21,150,150,4,0,0,0,0,5,0,0,0,0,0,337,337,337,337,20,149,149,4,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0
