,published_year,type,num_objects,num_dois,num_non_dois,objects_has_abstract,objects_has_affiliations,objects_has_affiliations_id_ror,objects_has_affiliations_string,objects_has_authors,objects_has_authors_id_orcid,objects_has_authors_sequence,objects_has_authors_string,objects_has_citations,objects_has_fields,objects_has_references,objects_has_venue,objects_has_venue_id_issn,objects_has_venue_string,dois_has_abstract,dois_has_affiliations,dois_has_affiliations_id_ror,dois_has_affiliations_string,dois_has_authors,dois_has_authors_id_orcid,dois_has_authors_sequence,dois_has_authors_string,dois_has_citations,dois_has_fields,dois_has_references,dois_has_venue,dois_has_venue_id_issn,dois_has_venue_string,non_dois_has_abstract,non_dois_has_affiliations,non_dois_has_affiliations_id_ror,non_dois_has_affiliations_string,non_dois_has_authors,non_dois_has_authors_id_orcid,non_dois_has_authors_sequence,non_dois_has_authors_string,non_dois_has_citations,non_dois_has_fields,non_dois_has_references,non_dois_has_venue,non_dois_has_venue_id_issn,non_dois_has_venue_string
2557,1837,monograph,189,189,0,0,0,0,0,177,0,188,177,82,0,0,0,0,0,0,0,0,0,177,0,188,177,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2558,1836,book,51,51,0,0,0,0,0,36,0,37,36,9,0,0,0,0,0,0,0,0,0,36,0,37,36,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2559,1836,book-chapter,806,806,0,0,0,0,0,64,0,64,64,16,0,0,806,0,806,0,0,0,0,64,0,64,64,16,0,0,806,0,806,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2560,1836,edited-book,7,7,0,0,0,0,0,5,0,5,5,1,0,0,0,0,0,0,0,0,0,5,0,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2561,1836,journal-article,3494,3494,0,82,101,0,101,1821,0,1830,1821,374,2837,245,3494,3494,3494,82,101,0,101,1821,0,1830,1821,374,2837,245,3494,3494,3494,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2562,1836,journal-issue,64,64,0,0,0,0,0,0,0,0,0,0,59,0,64,64,64,0,0,0,0,0,0,0,0,0,59,0,64,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2563,1836,monograph,193,193,0,0,0,0,0,176,0,185,176,89,0,0,0,0,0,0,0,0,0,176,0,185,176,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2564,1835,book,55,55,0,0,0,0,0,41,0,41,41,17,0,0,0,0,0,0,0,0,0,41,0,41,41,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2565,1835,book-chapter,837,837,0,0,0,0,0,194,0,194,194,8,0,0,837,0,837,0,0,0,0,194,0,194,194,8,0,0,837,0,837,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2566,1835,edited-book,9,9,0,0,0,0,0,8,0,8,8,0,0,0,0,0,0,0,0,0,0,8,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2567,1835,journal-article,3611,3611,0,54,85,0,85,2016,0,2017,2016,353,2866,230,3611,3611,3611,54,85,0,85,2016,0,2017,2016,353,2866,230,3611,3611,3611,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2568,1835,journal-issue,69,69,0,0,0,0,0,0,0,0,0,0,63,0,69,69,69,0,0,0,0,0,0,0,0,0,63,0,69,69,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2569,1835,monograph,232,232,0,0,0,0,0,221,0,229,221,91,0,0,0,0,0,0,0,0,0,221,0,229,221,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2570,1834,book,54,54,0,0,0,0,0,41,0,41,41,14,0,0,0,0,0,0,0,0,0,41,0,41,41,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2571,1834,book-chapter,1665,1665,0,0,0,0,0,710,0,710,710,11,0,0,1665,0,1665,0,0,0,0,710,0,710,710,11,0,0,1665,0,1665,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2572,1834,dataset,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2573,1834,edited-book,10,10,0,0,0,0,0,5,0,5,5,0,0,0,0,0,0,0,0,0,0,5,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2574,1834,journal-article,3420,3420,0,94,66,0,66,1804,0,1812,1804,403,2664,219,3420,3420,3420,94,66,0,66,1804,0,1812,1804,403,2664,219,3420,3420,3420,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2575,1834,journal-issue,100,100,0,0,0,0,0,0,0,0,0,1,95,0,100,100,100,0,0,0,0,0,0,0,0,1,95,0,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2576,1834,monograph,207,207,0,0,0,0,0,188,0,197,188,86,0,0,0,0,0,0,0,0,0,188,0,197,188,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2577,1833,book,45,45,0,0,0,0,0,34,0,34,34,10,0,0,0,0,0,0,0,0,0,34,0,34,34,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2578,1833,book-chapter,570,570,0,0,0,0,0,64,0,64,64,5,0,0,570,0,570,0,0,0,0,64,0,64,64,5,0,0,570,0,570,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2579,1833,edited-book,8,8,0,0,0,0,0,5,0,5,5,1,0,0,0,0,0,0,0,0,0,5,0,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2580,1833,journal-article,3439,3439,0,453,82,0,82,1635,0,1636,1635,354,2810,228,3439,3439,3439,453,82,0,82,1635,0,1636,1635,354,2810,228,3439,3439,3439,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2581,1833,journal-issue,54,54,0,0,0,0,0,0,0,0,0,0,52,0,54,54,54,0,0,0,0,0,0,0,0,0,52,0,54,54,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2582,1833,monograph,175,175,0,0,0,0,0,158,0,168,158,76,0,0,0,0,0,0,0,0,0,158,0,168,158,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2583,1832,book,46,46,0,0,0,0,0,33,0,33,33,9,0,0,0,0,0,0,0,0,0,33,0,33,33,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2584,1832,book-chapter,1007,1007,0,0,0,0,0,87,0,87,87,4,0,0,1007,0,1007,0,0,0,0,87,0,87,87,4,0,0,1007,0,1007,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2585,1832,edited-book,4,4,0,0,0,0,0,3,0,3,3,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2586,1832,journal-article,2996,2996,0,384,47,0,47,1469,0,1470,1469,310,2626,182,2996,2996,2996,384,47,0,47,1469,0,1470,1469,310,2626,182,2996,2996,2996,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2587,1832,journal-issue,29,29,0,0,0,0,0,0,0,0,0,0,29,0,29,29,29,0,0,0,0,0,0,0,0,0,29,0,29,29,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2588,1832,monograph,164,164,0,0,0,0,0,149,0,160,149,70,0,0,0,0,0,0,0,0,0,149,0,160,149,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2589,1832,other,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2590,1831,book,58,58,0,0,0,0,0,43,0,43,43,6,0,0,0,0,0,0,0,0,0,43,0,43,43,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2591,1831,book-chapter,1152,1152,0,0,0,0,0,223,0,223,223,5,0,0,1152,0,1152,0,0,0,0,223,0,223,223,5,0,0,1152,0,1152,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2592,1831,edited-book,11,11,0,0,0,0,0,8,0,8,8,0,0,0,0,0,0,0,0,0,0,8,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2593,1831,journal-article,2925,2925,0,76,32,0,32,1479,0,1479,1479,229,2391,97,2925,2837,2925,76,32,0,32,1479,0,1479,1479,229,2391,97,2925,2837,2925,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2594,1831,journal-issue,80,80,0,0,0,0,0,0,0,0,0,0,80,0,80,80,80,0,0,0,0,0,0,0,0,0,80,0,80,80,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2595,1831,monograph,159,159,0,0,0,0,0,151,0,154,151,74,0,0,0,0,0,0,0,0,0,151,0,154,151,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2596,1830,book,51,51,0,0,0,0,0,38,0,38,38,7,0,0,0,0,0,0,0,0,0,38,0,38,38,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2597,1830,book-chapter,919,919,0,0,0,0,0,115,0,115,115,14,0,0,919,0,919,0,0,0,0,115,0,115,115,14,0,0,919,0,919,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2598,1830,edited-book,7,7,0,0,0,0,0,5,0,5,5,1,0,0,0,0,0,0,0,0,0,5,0,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2599,1830,journal-article,2722,2722,0,53,36,0,36,1268,0,1268,1268,231,2202,108,2722,2722,2722,53,36,0,36,1268,0,1268,1268,231,2202,108,2722,2722,2722,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2600,1830,journal-issue,28,28,0,0,0,0,0,0,0,0,0,0,27,0,28,28,28,0,0,0,0,0,0,0,0,0,27,0,28,28,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2601,1830,monograph,182,182,0,0,0,0,0,167,0,176,167,72,0,0,0,0,0,0,0,0,0,167,0,176,167,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2602,1829,book,62,62,0,0,0,0,0,40,0,40,40,16,0,0,0,0,0,0,0,0,0,40,0,40,40,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2603,1829,book-chapter,1106,1106,0,0,0,0,0,103,0,103,103,8,0,0,1106,0,1106,0,0,0,0,103,0,103,103,8,0,0,1106,0,1106,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2604,1829,edited-book,7,7,0,0,0,0,0,5,0,5,5,0,0,0,0,0,0,0,0,0,0,5,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2605,1829,journal-article,2895,2895,0,59,30,0,30,1201,0,1201,1201,233,2557,114,2895,2895,2895,59,30,0,30,1201,0,1201,1201,233,2557,114,2895,2895,2895,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2606,1829,journal-issue,57,57,0,0,0,0,0,0,0,0,0,0,56,0,57,57,57,0,0,0,0,0,0,0,0,0,56,0,57,57,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2607,1829,monograph,173,173,0,0,0,0,0,165,0,172,165,75,0,0,0,0,0,0,0,0,0,165,0,172,165,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2608,1828,book,94,94,0,0,0,0,0,68,0,68,68,14,0,0,0,0,0,0,0,0,0,68,0,68,68,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2609,1828,book-chapter,1627,1627,0,0,0,0,0,164,0,164,164,8,0,0,1627,0,1627,0,0,0,0,164,0,164,164,8,0,0,1627,0,1627,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2610,1828,edited-book,12,12,0,0,0,0,0,9,0,9,9,1,0,0,0,0,0,0,0,0,0,9,0,9,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2611,1828,journal-article,2944,2944,0,38,43,0,43,1240,0,1240,1240,243,2547,182,2944,2944,2944,38,43,0,43,1240,0,1240,1240,243,2547,182,2944,2944,2944,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2612,1828,journal-issue,64,64,0,0,0,0,0,0,0,0,0,0,64,0,64,64,64,0,0,0,0,0,0,0,0,0,64,0,64,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2613,1828,monograph,164,164,0,0,0,0,0,155,0,158,155,79,0,0,0,0,0,0,0,0,0,155,0,158,155,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2614,1827,book,90,90,0,0,0,0,0,81,0,81,81,4,0,0,0,0,0,0,0,0,0,81,0,81,81,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2615,1827,book-chapter,1920,1920,0,0,0,0,0,359,0,359,359,13,0,0,1920,0,1920,0,0,0,0,359,0,359,359,13,0,0,1920,0,1920,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2616,1827,edited-book,10,10,0,0,0,0,0,10,0,10,10,1,0,0,0,0,0,0,0,0,0,10,0,10,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2617,1827,journal-article,2734,2734,0,98,28,0,28,1181,0,1181,1181,242,2250,159,2734,2734,2734,98,28,0,28,1181,0,1181,1181,242,2250,159,2734,2734,2734,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2618,1827,journal-issue,46,46,0,0,0,0,0,0,0,0,0,0,44,0,46,46,46,0,0,0,0,0,0,0,0,0,44,0,46,46,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2619,1827,monograph,125,125,0,0,0,0,0,113,0,121,113,54,0,0,0,0,0,0,0,0,0,113,0,121,113,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2620,1826,book,78,78,0,0,0,0,0,64,0,64,64,5,0,0,0,0,0,0,0,0,0,64,0,64,64,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2621,1826,book-chapter,1575,1575,0,0,0,0,0,267,0,267,267,9,0,0,1575,0,1575,0,0,0,0,267,0,267,267,9,0,0,1575,0,1575,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2622,1826,edited-book,15,15,0,0,0,0,0,15,0,15,15,0,0,0,0,0,0,0,0,0,0,15,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2623,1826,journal-article,1957,1957,0,80,27,0,27,864,0,864,864,200,1748,97,1957,1957,1957,80,27,0,27,864,0,864,864,200,1748,97,1957,1957,1957,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2624,1826,journal-issue,48,48,0,0,0,0,0,0,0,0,0,0,46,0,48,48,48,0,0,0,0,0,0,0,0,0,46,0,48,48,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2625,1826,monograph,93,93,0,0,0,0,0,92,0,93,92,40,0,0,0,0,0,0,0,0,0,92,0,93,92,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2626,1826,other,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2627,1825,book,65,65,0,0,0,0,0,45,0,45,45,5,0,0,0,0,0,0,0,0,0,45,0,45,45,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2628,1825,book-chapter,1559,1559,0,0,0,0,0,40,0,40,40,0,0,0,1559,0,1559,0,0,0,0,40,0,40,40,0,0,0,1559,0,1559,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2629,1825,dataset,1,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2630,1825,edited-book,22,22,0,0,0,0,0,19,0,19,19,1,0,0,0,0,0,0,0,0,0,19,0,19,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2631,1825,journal-article,1681,1681,0,28,29,0,29,695,0,695,695,143,1373,86,1681,1681,1681,28,29,0,29,695,0,695,695,143,1373,86,1681,1681,1681,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2632,1825,journal-issue,54,54,0,0,0,0,0,0,0,0,0,0,53,0,54,54,54,0,0,0,0,0,0,0,0,0,53,0,54,54,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2633,1825,monograph,187,187,0,0,0,0,0,175,0,182,175,83,0,0,0,0,0,0,0,0,0,175,0,182,175,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2634,1824,book,64,64,0,0,0,0,0,50,0,50,50,11,0,0,0,0,0,0,0,0,0,50,0,50,50,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2635,1824,book-chapter,1251,1251,0,0,0,0,0,105,0,105,105,6,0,0,1251,0,1251,0,0,0,0,105,0,105,105,6,0,0,1251,0,1251,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2636,1824,edited-book,11,11,0,0,0,0,0,8,0,8,8,2,0,0,0,0,0,0,0,0,0,8,0,8,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2637,1824,journal-article,1739,1739,0,43,43,0,43,626,0,626,626,298,1313,83,1739,1739,1739,43,43,0,43,626,0,626,626,298,1313,83,1739,1739,1739,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2638,1824,journal-issue,57,57,0,0,0,0,0,0,0,0,0,1,56,0,57,57,57,0,0,0,0,0,0,0,0,1,56,0,57,57,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2639,1824,monograph,167,167,0,0,0,0,0,155,0,161,155,75,0,0,0,0,0,0,0,0,0,155,0,161,155,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2640,1823,book,55,55,0,0,0,0,0,38,0,38,38,9,0,0,0,0,0,0,0,0,0,38,0,38,38,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2641,1823,book-chapter,2003,2003,0,0,0,0,0,513,0,513,513,13,0,0,2003,0,2003,0,0,0,0,513,0,513,513,13,0,0,2003,0,2003,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2642,1823,edited-book,22,22,0,0,0,0,0,13,0,13,13,0,0,0,0,0,0,0,0,0,0,13,0,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2643,1823,journal-article,1352,1352,0,67,34,0,34,727,0,727,727,210,888,105,1352,1352,1352,67,34,0,34,727,0,727,727,210,888,105,1352,1352,1352,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2644,1823,journal-issue,51,51,0,0,0,0,0,0,0,0,0,1,50,0,51,51,51,0,0,0,0,0,0,0,0,1,50,0,51,51,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2645,1823,monograph,139,139,0,0,0,0,0,132,0,136,132,59,0,0,0,0,0,0,0,0,0,132,0,136,132,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2646,1822,book,46,46,0,0,0,0,0,36,0,37,36,14,0,0,0,0,0,0,0,0,0,36,0,37,36,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2647,1822,book-chapter,739,739,0,0,0,0,0,167,0,167,167,4,0,0,739,0,739,0,0,0,0,167,0,167,167,4,0,0,739,0,739,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2648,1822,edited-book,5,5,0,0,0,0,0,3,0,3,3,1,0,0,0,0,0,0,0,0,0,3,0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2649,1822,journal-article,698,698,0,37,38,0,38,390,0,390,390,92,336,82,698,698,698,37,38,0,38,390,0,390,390,92,336,82,698,698,698,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2650,1822,journal-issue,19,19,0,0,0,0,0,0,0,0,0,1,18,0,19,19,19,0,0,0,0,0,0,0,0,1,18,0,19,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2651,1822,monograph,137,137,0,0,0,0,0,131,0,134,131,58,0,0,0,0,0,0,0,0,0,131,0,134,131,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2652,1821,book,47,47,0,0,0,0,0,35,0,35,35,7,0,0,0,0,0,0,0,0,0,35,0,35,35,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2653,1821,book-chapter,755,755,0,0,0,0,0,26,0,26,26,8,0,0,755,0,755,0,0,0,0,26,0,26,26,8,0,0,755,0,755,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2654,1821,edited-book,9,9,0,0,0,0,0,9,0,9,9,1,0,0,0,0,0,0,0,0,0,9,0,9,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2655,1821,journal-article,662,662,0,104,34,0,34,436,0,436,436,118,322,80,662,662,662,104,34,0,34,436,0,436,436,118,322,80,662,662,662,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2656,1821,journal-issue,13,13,0,0,0,0,0,0,0,0,0,0,12,0,13,13,13,0,0,0,0,0,0,0,0,0,12,0,13,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2657,1821,monograph,138,138,0,0,0,0,0,131,0,134,131,61,0,0,0,0,0,0,0,0,0,131,0,134,131,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2658,1820,book,46,46,0,0,0,0,0,43,0,43,43,8,0,0,0,0,0,0,0,0,0,43,0,43,43,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2659,1820,book-chapter,598,598,0,0,0,0,0,125,0,125,125,4,0,0,598,0,598,0,0,0,0,125,0,125,125,4,0,0,598,0,598,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2660,1820,edited-book,7,7,0,0,0,0,0,6,0,6,6,1,0,0,0,0,0,0,0,0,0,6,0,6,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2661,1820,journal-article,487,487,0,25,25,0,25,289,0,289,289,45,209,91,487,487,487,25,25,0,25,289,0,289,289,45,209,91,487,487,487,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2662,1820,journal-issue,12,12,0,0,0,0,0,0,0,0,0,1,12,0,12,12,12,0,0,0,0,0,0,0,0,1,12,0,12,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2663,1820,monograph,136,136,0,0,0,0,0,127,0,131,127,52,0,0,0,0,0,0,0,0,0,127,0,131,127,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2664,1819,book,33,33,0,0,0,0,0,27,0,27,27,3,0,0,0,0,0,0,0,0,0,27,0,27,27,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2665,1819,book-chapter,568,568,0,0,0,0,0,25,0,25,25,1,0,0,568,0,568,0,0,0,0,25,0,25,25,1,0,0,568,0,568,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2666,1819,edited-book,10,10,0,0,0,0,0,9,0,9,9,1,0,0,0,0,0,0,0,0,0,9,0,9,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2667,1819,journal-article,455,455,0,25,30,0,30,272,0,272,272,76,203,93,455,455,455,25,30,0,30,272,0,272,272,76,203,93,455,455,455,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2668,1819,journal-issue,13,13,0,0,0,0,0,0,0,0,0,0,12,0,13,13,13,0,0,0,0,0,0,0,0,0,12,0,13,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2669,1819,monograph,94,94,0,0,0,0,0,85,0,90,85,37,0,0,0,0,0,0,0,0,0,85,0,90,85,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2670,1818,book,31,31,0,0,0,0,0,25,0,25,25,9,0,0,0,0,0,0,0,0,0,25,0,25,25,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2671,1818,book-chapter,792,792,0,0,0,0,0,60,0,60,60,9,0,0,792,0,792,0,0,0,0,60,0,60,60,9,0,0,792,0,792,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2672,1818,edited-book,7,7,0,0,0,0,0,5,0,5,5,0,0,0,0,0,0,0,0,0,0,5,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2673,1818,journal-article,536,536,0,53,16,0,16,301,0,301,301,109,297,73,536,535,536,53,16,0,16,301,0,301,301,109,297,73,536,535,536,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2674,1818,journal-issue,13,13,0,0,0,0,0,0,0,0,0,0,12,0,13,13,13,0,0,0,0,0,0,0,0,0,12,0,13,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2675,1818,monograph,109,109,0,0,0,0,0,102,0,107,102,44,0,0,0,0,0,0,0,0,0,102,0,107,102,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2676,1817,book,37,37,0,0,0,0,0,25,0,25,25,7,0,0,0,0,0,0,0,0,0,25,0,25,25,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2677,1817,book-chapter,552,552,0,0,0,0,0,88,0,88,88,6,0,0,552,0,552,0,0,0,0,88,0,88,88,6,0,0,552,0,552,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2678,1817,edited-book,9,9,0,0,0,0,0,5,0,5,5,0,0,0,0,0,0,0,0,0,0,5,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2679,1817,journal-article,580,580,0,107,27,0,27,313,0,313,313,91,312,56,580,580,580,107,27,0,27,313,0,313,313,91,312,56,580,580,580,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2680,1817,journal-issue,12,12,0,0,0,0,0,0,0,0,0,0,12,0,12,12,12,0,0,0,0,0,0,0,0,0,12,0,12,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2681,1817,monograph,91,91,0,0,0,0,0,83,0,85,83,33,0,0,0,0,0,0,0,0,0,83,0,85,83,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2682,1816,book,46,46,0,0,0,0,0,36,0,36,36,8,0,0,0,0,0,0,0,0,0,36,0,36,36,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2683,1816,book-chapter,965,965,0,0,0,0,0,72,0,72,72,11,0,0,965,0,965,0,0,0,0,72,0,72,72,11,0,0,965,0,965,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2684,1816,edited-book,6,6,0,0,0,0,0,5,0,5,5,0,0,0,0,0,0,0,0,0,0,5,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2685,1816,journal-article,543,543,0,44,39,0,39,305,0,305,305,89,246,59,543,543,543,44,39,0,39,305,0,305,305,89,246,59,543,543,543,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2686,1816,journal-issue,13,13,0,0,0,0,0,0,0,0,0,0,12,0,13,13,13,0,0,0,0,0,0,0,0,0,12,0,13,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2687,1816,monograph,86,86,0,0,1,0,1,80,0,82,80,32,0,0,0,0,0,0,1,0,1,80,0,82,80,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
