,published_year,type,num_objects,num_dois,num_non_dois,objects_has_abstract,objects_has_affiliations,objects_has_affiliations_id_countrycode,objects_has_affiliations_id_ror,objects_has_affiliations_id_source,objects_has_affiliations_string,objects_has_authors,objects_has_authors_id_orcid,objects_has_authors_id_source,objects_has_authors_sequence,objects_has_authors_string,objects_has_citations,objects_has_fields,objects_has_funders,objects_has_funders_id_source,objects_has_funders_string,objects_has_references,objects_has_venue,objects_has_venue_id_issn,objects_has_venue_id_issnl,objects_has_venue_id_source,objects_has_venue_string,dois_has_abstract,dois_has_affiliations,dois_has_affiliations_id_countrycode,dois_has_affiliations_id_ror,dois_has_affiliations_id_source,dois_has_affiliations_string,dois_has_authors,dois_has_authors_id_orcid,dois_has_authors_id_source,dois_has_authors_sequence,dois_has_authors_string,dois_has_citations,dois_has_fields,dois_has_funders,dois_has_funders_id_source,dois_has_funders_string,dois_has_references,dois_has_venue,dois_has_venue_id_issn,dois_has_venue_id_issnl,dois_has_venue_id_source,dois_has_venue_string,non_dois_has_abstract,non_dois_has_affiliations,non_dois_has_affiliations_id_countrycode,non_dois_has_affiliations_id_ror,non_dois_has_affiliations_id_source,non_dois_has_affiliations_string,non_dois_has_authors,non_dois_has_authors_id_orcid,non_dois_has_authors_id_source,non_dois_has_authors_sequence,non_dois_has_authors_string,non_dois_has_citations,non_dois_has_fields,non_dois_has_funders,non_dois_has_funders_id_source,non_dois_has_funders_string,non_dois_has_references,non_dois_has_venue,non_dois_has_venue_id_issn,non_dois_has_venue_id_issnl,non_dois_has_venue_id_source,non_dois_has_venue_string
492,1999,book,77531,15421,62110,27057,3855,3855,3855,3855,3855,74574,14842,74574,74574,74574,39416,77514,0,0,0,2096,37758,2084,2084,37758,37758,5713,1934,1934,1934,1934,1934,12478,3588,12478,12478,12478,11264,15419,0,0,0,1023,9772,2059,2059,9772,9772,21344,1921,1921,1921,1921,1921,62096,11254,62096,62096,62096,28152,62095,0,0,0,1073,27986,25,25,27986,27986
493,1999,book-chapter,182965,173284,9681,49948,50056,50056,50056,50056,50056,146735,49140,146735,146735,146735,53259,182952,16,16,16,61908,148661,21612,21612,148661,148661,48756,48438,48438,48438,48438,48438,137056,46516,137056,137056,137056,51641,173277,16,16,16,61618,141189,21447,21447,141189,141189,1192,1618,1618,1618,1618,1618,9679,2624,9679,9679,9679,1618,9675,0,0,0,290,7472,165,165,7472,7472
494,1999,book-part,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,15,0,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,15,0,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
495,1999,dataset,8800,8784,16,332,139,139,139,139,139,6087,2568,6087,6087,6087,826,8800,0,0,0,183,7259,0,0,7259,7259,329,139,139,139,139,139,6071,2561,6071,6071,6071,822,8784,0,0,0,183,7259,0,0,7259,7259,3,0,0,0,0,0,16,7,16,16,16,4,16,0,0,0,0,0,0,0,0,0
496,1999,dissertation,49965,6501,43464,19715,736,736,736,736,736,49964,7959,49964,49964,49964,8119,49963,0,0,0,2969,3349,33,33,3349,3349,508,17,17,17,17,17,6501,532,6501,6501,6501,711,6500,0,0,0,180,199,1,1,199,199,19207,719,719,719,719,719,43463,7427,43463,43463,43463,7408,43463,0,0,0,2789,3150,32,32,3150,3150
497,1999,editorial,6013,5878,135,1161,810,810,810,810,810,3485,1127,3485,3485,3485,1427,6013,0,0,0,533,5982,5898,5898,5982,5982,1145,792,792,792,792,792,3353,1084,3353,3353,3353,1411,5878,0,0,0,525,5876,5836,5836,5876,5876,16,18,18,18,18,18,132,43,132,132,132,16,135,0,0,0,8,106,62,62,106,106
498,1999,erratum,2965,2742,223,555,499,499,499,499,499,1332,814,1332,1332,1332,802,2965,0,0,0,186,2927,2899,2899,2927,2927,547,431,431,431,431,431,1113,641,1113,1113,1113,755,2742,0,0,0,184,2735,2729,2729,2735,2735,8,68,68,68,68,68,219,173,219,219,219,47,223,0,0,0,2,192,170,170,192,192
499,1999,grant,584,584,0,21,0,0,0,0,0,0,0,0,0,0,0,584,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500,1999,journal-article,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
501,1999,letter,699,605,94,173,229,229,229,229,229,589,165,589,589,589,234,699,0,0,0,211,657,614,614,657,657,160,220,220,220,220,220,495,139,495,495,495,227,605,0,0,0,204,603,582,582,603,603,13,9,9,9,9,9,94,26,94,94,94,7,94,0,0,0,7,54,32,32,54,54
502,1999,other,9005,6423,2582,2990,1773,1773,1773,1773,1773,5419,1794,5419,5419,5419,1709,9004,0,0,0,1399,4857,1795,1795,4857,4857,2842,1316,1316,1316,1316,1316,3986,1537,3986,3986,3986,1535,6423,0,0,0,1376,2309,1795,1795,2309,2309,148,457,457,457,457,457,1433,257,1433,1433,1433,174,2581,0,0,0,23,2548,0,0,2548,2548
503,1999,paratext,22530,21133,1397,2207,246,246,246,246,246,3825,2236,3825,3825,3825,1512,22526,0,0,0,329,19695,16037,16037,19695,19695,1327,102,102,102,102,102,2445,1698,2445,2445,2445,1247,21132,0,0,0,132,18340,16034,16034,18340,18340,880,144,144,144,144,144,1380,538,1380,1380,1380,265,1394,0,0,0,197,1355,3,3,1355,1355
504,1999,proceedings-series,8,8,0,4,0,0,0,0,0,4,1,4,4,4,2,8,0,0,0,0,1,0,0,1,1,4,0,0,0,0,0,4,1,4,4,4,2,8,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505,1999,reference-entry,2267,2267,0,1288,1140,1140,1140,1140,1140,2263,881,2263,2263,2263,604,2267,0,0,0,1366,1942,161,161,1942,1942,1288,1140,1140,1140,1140,1140,2263,881,2263,2263,2263,604,2267,0,0,0,1366,1942,161,161,1942,1942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506,1999,report,13174,12573,601,9052,1412,1412,1412,1412,1412,12368,3828,12368,12368,12368,3994,13174,136,136,136,2104,622,1,1,622,622,8930,1047,1047,1047,1047,1047,11770,3634,11770,11770,11770,3949,12573,136,136,136,2083,37,1,1,37,37,122,365,365,365,365,365,598,194,598,598,598,45,601,0,0,0,21,585,0,0,585,585
507,1999,standard,62,62,0,0,0,0,0,0,0,7,0,7,7,7,1,62,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,0,7,7,7,1,62,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
508,1998,article,2448894,1321255,1127639,1168874,908291,908283,908291,908291,908291,2331641,922950,2331641,2331641,2331641,1070125,2448735,3802,3802,3802,793913,2069366,1412427,1412427,2069366,2069366,860265,755075,755073,755075,755075,755075,1211200,652911,1211200,1211200,1211200,875168,1321180,3800,3800,3800,728590,1286604,1255708,1255708,1286604,1286604,308609,153216,153210,153216,153216,153216,1120441,270039,1120441,1120441,1120441,194957,1127555,2,2,2,65323,782762,156719,156719,782762,782762
509,1998,book,74891,13678,61213,24243,3445,3445,3445,3445,3445,72328,13553,72328,72328,72328,37898,74880,0,0,0,1264,36154,1549,1549,36154,36154,4365,1550,1550,1550,1550,1550,11126,3055,11126,11126,11126,10047,13677,0,0,0,400,8339,1523,1523,8339,8339,19878,1895,1895,1895,1895,1895,61202,10498,61202,61202,61202,27851,61203,0,0,0,864,27815,26,26,27815,27815
510,1998,book-chapter,180314,171678,8636,49002,53124,53124,53124,53124,53124,146707,49737,146707,146707,146707,52618,180294,17,17,17,63235,144335,20288,20288,144335,144335,47761,51439,51439,51439,51439,51439,138074,47518,138074,138074,138074,51261,171671,17,17,17,63020,137555,20185,20185,137555,137555,1241,1685,1685,1685,1685,1685,8633,2219,8633,8633,8633,1357,8623,0,0,0,215,6780,103,103,6780,6780
511,1998,book-part,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
512,1998,dataset,13515,13503,12,7006,29,29,29,29,29,4065,1527,4065,4065,4065,894,13514,1,1,1,82,12658,1,1,12658,12658,7003,29,29,29,29,29,4053,1525,4053,4053,4053,894,13502,1,1,1,82,12658,1,1,12658,12658,3,0,0,0,0,0,12,2,12,12,12,0,12,0,0,0,0,0,0,0,0,0
513,1998,dissertation,48385,6584,41801,18721,714,713,714,714,714,48384,7446,48384,48384,48384,7740,48384,0,0,0,2511,3160,30,30,3160,3160,360,29,29,29,29,29,6584,531,6584,6584,6584,652,6584,0,0,0,115,152,0,0,152,152,18361,685,684,685,685,685,41800,6915,41800,41800,41800,7088,41800,0,0,0,2396,3008,30,30,3008,3008
514,1998,editorial,5475,5365,110,1129,726,726,726,726,726,3247,916,3247,3247,3247,1314,5474,0,0,0,455,5460,5377,5377,5460,5460,1116,712,712,712,712,712,3139,893,3139,3139,3139,1305,5365,0,0,0,441,5365,5322,5322,5365,5365,13,14,14,14,14,14,108,23,108,108,108,9,109,0,0,0,14,95,55,55,95,95
515,1998,erratum,2819,2594,225,554,390,390,390,390,390,1272,735,1272,1272,1272,772,2819,0,0,0,159,2773,2730,2730,2773,2773,547,321,321,321,321,321,1052,567,1052,1052,1052,722,2594,0,0,0,158,2582,2557,2557,2582,2582,7,69,69,69,69,69,220,168,220,220,220,50,225,0,0,0,1,191,173,173,191,191
516,1998,grant,444,444,0,17,0,0,0,0,0,0,0,0,0,0,1,444,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,1,444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
517,1998,letter,719,631,88,193,278,278,278,278,278,649,205,649,649,649,235,719,0,0,0,226,662,635,635,662,662,178,269,269,269,269,269,562,186,562,562,562,226,631,0,0,0,214,627,615,615,627,627,15,9,9,9,9,9,87,19,87,87,87,9,88,0,0,0,12,35,20,20,35,35
518,1998,other,8559,5926,2633,3252,1717,1717,1717,1717,1717,4860,1771,4860,4860,4860,1505,8559,0,0,0,1865,5035,1661,1661,5035,5035,3031,1246,1246,1246,1246,1246,3406,1522,3406,3406,3406,1321,5926,0,0,0,1845,2424,1660,1660,2424,2424,221,471,471,471,471,471,1454,249,1454,1454,1454,184,2633,0,0,0,20,2611,1,1,2611,2611
519,1998,paratext,21942,20398,1544,2403,447,447,447,447,447,3649,2010,3649,3649,3649,1604,21934,0,0,0,349,19408,15500,15500,19408,19408,1242,112,112,112,112,112,2140,1434,2140,2140,2140,1249,20397,0,0,0,118,17888,15495,15495,17888,17888,1161,335,335,335,335,335,1509,576,1509,1509,1509,355,1537,0,0,0,231,1520,5,5,1520,1520
520,1998,proceedings-series,8,8,0,4,0,0,0,0,0,4,0,4,4,4,4,8,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,4,4,4,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
521,1998,reference-entry,269,269,0,94,80,80,80,80,80,268,122,268,268,268,132,269,0,0,0,94,252,106,106,252,252,94,80,80,80,80,80,268,122,268,268,268,132,269,0,0,0,94,252,106,106,252,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
522,1998,report,13282,12711,571,9081,1807,1807,1807,1807,1807,11871,3539,11871,11871,11871,3888,13280,155,155,155,1783,572,0,0,572,572,9004,1459,1459,1459,1459,1459,11305,3386,11305,11305,11305,3847,12710,155,155,155,1766,16,0,0,16,16,77,348,348,348,348,348,566,153,566,566,566,41,570,0,0,0,17,556,0,0,556,556
523,1998,standard,51,51,0,0,0,0,0,0,0,1,0,1,1,1,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
524,1997,article,2339734,1287273,1052461,1101443,868008,868002,868008,868008,868008,2214048,851530,2214048,2214048,2214048,1021187,2339599,3059,3059,3059,737392,1985144,1369233,1369233,1985144,1985144,817694,723468,723465,723468,723468,723468,1167377,606709,1167377,1167377,1167377,840254,1287195,3056,3056,3056,682817,1253873,1228106,1228106,1253873,1253873,283749,144540,144537,144540,144540,144540,1046671,244821,1046671,1046671,1046671,180933,1052404,3,3,3,54575,731271,141127,141127,731271,731271
525,1997,book,73497,12546,60951,23434,3166,3166,3166,3166,3166,71232,13064,71232,71232,71232,36759,73489,0,0,0,1112,35584,1344,1344,35584,35584,3895,1404,1404,1404,1404,1404,10285,2736,10285,10285,10285,9153,12544,0,0,0,339,7495,1323,1323,7495,7495,19539,1762,1762,1762,1762,1762,60947,10328,60947,60947,60947,27606,60945,0,0,0,773,28089,21,21,28089,28089
526,1997,book-chapter,166940,159070,7870,45772,50713,50713,50713,50713,50713,138106,44921,138106,138106,138106,49935,166930,17,17,17,60747,133316,19147,19147,133316,133316,44789,49271,49271,49271,49271,49271,130239,42828,130239,130239,130239,48602,159062,17,17,17,60532,127233,19044,19044,127233,127233,983,1442,1442,1442,1442,1442,7867,2093,7867,7867,7867,1333,7868,0,0,0,215,6083,103,103,6083,6083
527,1997,book-part,23,23,0,0,0,0,0,0,0,3,0,3,3,3,0,23,0,0,0,0,23,0,0,23,23,0,0,0,0,0,0,3,0,3,3,3,0,23,0,0,0,0,23,0,0,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
528,1997,dataset,6069,6049,20,257,79,79,79,79,79,4433,1787,4433,4433,4433,727,6069,1,1,1,130,5349,0,0,5349,5349,247,79,79,79,79,79,4413,1782,4413,4413,4413,727,6049,1,1,1,130,5349,0,0,5349,5349,10,0,0,0,0,0,20,5,20,20,20,0,20,0,0,0,0,0,0,0,0,0
529,1997,dissertation,46349,5862,40487,18314,634,634,634,634,634,46347,6973,46347,46347,46347,7373,46347,0,0,0,2552,2969,21,21,2969,2969,258,16,16,16,16,16,5862,414,5862,5862,5862,529,5862,0,0,0,77,104,1,1,104,104,18056,618,618,618,618,618,40485,6559,40485,40485,40485,6844,40485,0,0,0,2475,2865,20,20,2865,2865
530,1997,editorial,4478,4384,94,1021,774,774,774,774,774,3299,926,3299,3299,3299,992,4478,0,0,0,523,4449,4366,4366,4449,4449,1013,765,765,765,765,765,3205,906,3205,3205,3205,987,4384,0,0,0,515,4379,4330,4330,4379,4379,8,9,9,9,9,9,94,20,94,94,94,5,94,0,0,0,8,70,36,36,70,70
531,1997,erratum,2621,2450,171,594,449,449,449,449,449,1158,659,1158,1158,1158,730,2621,1,1,1,226,2584,2550,2550,2584,2584,589,385,385,385,385,385,995,540,995,995,995,705,2450,1,1,1,226,2446,2427,2427,2446,2446,5,64,64,64,64,64,163,119,163,163,163,25,171,0,0,0,0,138,123,123,138,138
532,1997,grant,246,246,0,37,0,0,0,0,0,0,0,0,0,0,0,246,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
533,1997,letter,896,837,59,251,403,403,403,403,403,809,253,809,809,809,316,896,0,0,0,304,865,844,844,865,865,244,392,392,392,392,392,751,240,751,751,751,315,837,0,0,0,296,836,830,830,836,836,7,11,11,11,11,11,58,13,58,58,58,1,59,0,0,0,8,29,14,14,29,29
534,1997,other,7112,4196,2916,2022,1426,1426,1426,1426,1426,4126,1053,4126,4126,4126,1160,7112,0,0,0,817,4074,1161,1161,4074,4074,1853,840,840,840,840,840,2276,742,2276,2276,2276,963,4196,0,0,0,800,1184,1161,1161,1184,1184,169,586,586,586,586,586,1850,311,1850,1850,1850,197,2916,0,0,0,17,2890,0,0,2890,2890
535,1997,paratext,21624,19650,1974,2679,815,815,815,815,815,3728,1816,3728,3728,3728,1661,21611,0,0,0,291,19589,15449,15449,19589,19589,1314,79,79,79,79,79,1789,1141,1789,1789,1789,1275,19647,0,0,0,87,17641,15441,15441,17641,17641,1365,736,736,736,736,736,1939,675,1939,1939,1939,386,1964,0,0,0,204,1948,8,8,1948,1948
536,1997,proceedings-series,9,9,0,1,0,0,0,0,0,1,0,1,1,1,2,9,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,2,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
537,1997,reference-entry,107,107,0,35,32,32,32,32,32,107,44,107,107,107,57,107,0,0,0,33,104,43,43,104,104,35,32,32,32,32,32,107,44,107,107,107,57,107,0,0,0,33,104,43,43,104,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
538,1997,report,14239,13680,559,10133,2177,2177,2177,2177,2177,12687,3724,12687,12687,12687,3996,14239,145,145,145,1864,574,0,0,574,574,10063,1836,1836,1836,1836,1836,12130,3561,12130,12130,12130,3956,13680,145,145,145,1858,27,0,0,27,27,70,341,341,341,341,341,557,163,557,557,557,40,559,0,0,0,6,547,0,0,547,547
539,1997,standard,26,26,0,0,0,0,0,0,0,4,0,4,4,4,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,4,4,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
540,1996,article,2229989,1248501,981488,1067355,839487,839476,839487,839487,839487,2104302,797715,2104302,2104302,2104302,984330,2229854,2483,2483,2483,694100,1898577,1326123,1326123,1898577,1898577,788626,697417,697417,697417,697417,697417,1127976,568314,1127976,1127976,1127976,808032,1248441,2483,2483,2483,645088,1218777,1193351,1193351,1218777,1218777,278729,142070,142059,142070,142070,142070,976326,229401,976326,976326,976326,176298,981413,0,0,0,49012,679800,132772,132772,679800,679800
541,1996,book,72348,11985,60363,22804,3046,3046,3046,3046,3046,70267,12438,70267,70267,70267,36260,72336,0,0,0,1100,35143,1304,1304,35143,35143,3680,1319,1319,1319,1319,1319,9912,2473,9912,9912,9912,8681,11985,0,0,0,305,7316,1286,1286,7316,7316,19124,1727,1727,1727,1727,1727,60355,9965,60355,60355,60355,27579,60351,0,0,0,795,27827,18,18,27827,27827
542,1996,book-chapter,157018,150150,6868,44593,48969,48969,48969,48969,48969,129986,43097,129986,129986,129986,48259,157004,21,21,21,56839,126109,18843,18843,126109,126109,43724,47730,47730,47730,47730,47730,123122,41329,123122,123122,123122,47010,150144,21,21,21,56671,120897,18737,18737,120897,120897,869,1239,1239,1239,1239,1239,6864,1768,6864,6864,6864,1249,6860,0,0,0,168,5212,106,106,5212,5212
543,1996,book-part,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
544,1996,dataset,8762,8747,15,3129,59,59,59,59,59,4237,1707,4237,4237,4237,642,8762,0,0,0,103,7820,0,0,7820,7820,3125,59,59,59,59,59,4222,1704,4222,4222,4222,642,8747,0,0,0,103,7818,0,0,7818,7818,4,0,0,0,0,0,15,3,15,15,15,0,15,0,0,0,0,2,0,0,2,2
545,1996,dissertation,41826,5407,36419,16700,549,549,549,549,549,41825,6376,41825,41825,41825,6573,41825,0,0,0,2006,2636,25,25,2636,2636,247,19,19,19,19,19,5407,410,5407,5407,5407,562,5407,0,0,0,83,198,1,1,198,198,16453,530,530,530,530,530,36418,5966,36418,36418,36418,6011,36418,0,0,0,1923,2438,24,24,2438,2438
546,1996,editorial,4419,4346,73,1009,735,735,735,735,735,3349,873,3349,3349,3349,918,4419,0,0,0,575,4390,4345,4345,4390,4390,995,730,730,730,730,730,3278,860,3278,3278,3278,910,4346,0,0,0,570,4342,4316,4316,4342,4342,14,5,5,5,5,5,71,13,71,71,71,8,73,0,0,0,5,48,29,29,48,48
547,1996,erratum,2693,2504,189,628,382,382,382,382,382,1121,612,1121,1121,1121,646,2693,0,0,0,172,2635,2601,2601,2635,2635,622,326,326,326,326,326,934,493,934,934,934,592,2504,0,0,0,169,2478,2460,2460,2478,2478,6,56,56,56,56,56,187,119,187,187,187,54,189,0,0,0,3,157,141,141,157,157
548,1996,grant,151,151,0,23,0,0,0,0,0,0,0,0,0,0,0,151,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
549,1996,letter,1028,970,58,351,449,449,449,449,449,922,293,922,922,922,353,1028,0,0,0,310,999,978,978,999,999,337,438,438,438,438,438,867,271,867,867,867,352,970,0,0,0,301,967,963,963,967,967,14,11,11,11,11,11,55,22,55,55,55,1,58,0,0,0,9,32,15,15,32,32
550,1996,other,6208,3786,2422,2046,1169,1169,1169,1169,1169,3476,969,3476,3476,3476,996,6208,0,0,0,908,3449,1040,1040,3449,3449,1868,745,745,745,745,745,2056,704,2056,2056,2056,834,3786,0,0,0,890,1044,1040,1040,1044,1044,178,424,424,424,424,424,1420,265,1420,1420,1420,162,2422,0,0,0,18,2405,0,0,2405,2405
551,1996,paratext,23580,21551,2029,3549,899,899,899,899,899,3320,1470,3320,3320,3320,1569,23557,0,0,0,371,22000,17941,17941,22000,22000,2079,83,83,83,83,83,1331,772,1331,1331,1331,1192,21550,0,0,0,80,20002,17935,17935,20002,20002,1470,816,816,816,816,816,1989,698,1989,1989,1989,377,2007,0,0,0,291,1998,6,6,1998,1998
552,1996,proceedings-series,11,11,0,5,0,0,0,0,0,6,1,6,6,6,3,11,0,0,0,1,1,0,0,1,1,5,0,0,0,0,0,6,1,6,6,6,3,11,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
553,1996,reference-entry,335,335,0,194,186,186,186,186,186,332,165,332,332,332,140,335,0,0,0,195,273,35,35,273,273,194,186,186,186,186,186,332,165,332,332,332,140,335,0,0,0,195,273,35,35,273,273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
554,1996,report,13988,13477,511,9747,2354,2354,2354,2354,2354,12119,3398,12119,12119,12119,3955,13986,160,160,160,1414,531,0,0,531,531,9695,2045,2045,2045,2045,2045,11611,3300,11611,11611,11611,3933,13475,160,160,160,1409,35,0,0,35,35,52,309,309,309,309,309,508,98,508,508,508,22,511,0,0,0,5,496,0,0,496,496
555,1996,standard,11,11,0,0,0,0,0,0,0,0,0,0,0,0,4,11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
556,1995,article,2065525,1178628,886897,1014438,768858,768850,768858,768858,768858,1941156,717664,1941156,1941156,1941156,932157,2065387,1863,1863,1863,635800,1759732,1252230,1252230,1759732,1759732,748068,637914,637913,637914,637914,637914,1059374,514616,1059374,1059374,1059374,765987,1178553,1863,1863,1863,593039,1152234,1131108,1131108,1152234,1152234,266370,130944,130937,130944,130944,130944,881782,203048,881782,881782,881782,166170,886834,0,0,0,42761,607498,121122,121122,607498,607498
557,1995,book,70389,11350,59039,21428,2790,2790,2790,2790,2790,68208,11611,68208,68208,68208,35044,70381,0,0,0,900,33740,1263,1263,33740,33740,3369,1223,1223,1223,1223,1223,9171,2182,9171,9171,9171,8130,11349,0,0,0,299,6958,1250,1250,6958,6958,18059,1567,1567,1567,1567,1567,59037,9429,59037,59037,59037,26914,59032,0,0,0,601,26782,13,13,26782,26782
558,1995,book-chapter,155526,149119,6407,43290,49480,49480,49480,49480,49480,129584,40648,129584,129584,129584,48335,155517,40,40,40,57901,125207,19017,19017,125207,125207,42530,48314,48314,48314,48314,48314,123178,39052,123178,123178,123178,47252,149114,40,40,40,57707,120299,18920,18920,120299,120299,760,1166,1166,1166,1166,1166,6406,1596,6406,6406,6406,1083,6403,0,0,0,194,4908,97,97,4908,4908
559,1995,dataset,4981,4968,13,144,80,80,80,80,80,3712,1126,3712,3712,3712,549,4981,0,0,0,52,4256,0,0,4256,4256,139,80,80,80,80,80,3699,1120,3699,3699,3699,548,4968,0,0,0,52,4256,0,0,4256,4256,5,0,0,0,0,0,13,6,13,13,13,1,13,0,0,0,0,0,0,0,0,0
560,1995,dissertation,38616,5160,33456,14870,501,501,501,501,501,38615,5564,38615,38615,38615,5776,38613,0,0,0,1989,2541,19,19,2541,2541,216,11,11,11,11,11,5160,383,5160,5160,5160,543,5160,0,0,0,53,195,0,0,195,195,14654,490,490,490,490,490,33455,5181,33455,33455,33455,5233,33453,0,0,0,1936,2346,19,19,2346,2346
561,1995,editorial,3743,3680,63,770,530,530,530,530,530,2743,659,2743,2743,2743,707,3743,1,1,1,328,3725,3680,3680,3725,3725,762,529,529,529,529,529,2680,648,2680,2680,2680,702,3680,1,1,1,322,3680,3651,3651,3680,3680,8,1,1,1,1,1,63,11,63,63,63,5,63,0,0,0,6,45,29,29,45,45
562,1995,erratum,2335,2140,195,558,299,299,299,299,299,935,520,935,935,935,544,2335,0,0,0,153,2310,2264,2264,2310,2310,545,249,249,249,249,249,749,406,749,749,749,512,2140,0,0,0,152,2138,2124,2124,2138,2138,13,50,50,50,50,50,186,114,186,186,186,32,195,0,0,0,1,172,140,140,172,172
563,1995,grant,139,139,0,12,0,0,0,0,0,0,0,0,0,0,0,139,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
564,1995,letter,797,661,136,196,302,302,302,302,302,730,178,730,730,730,206,797,0,0,0,192,681,671,671,681,681,179,300,300,300,300,300,594,169,594,594,594,204,661,0,0,0,189,659,655,655,659,659,17,2,2,2,2,2,136,9,136,136,136,2,136,0,0,0,3,22,16,16,22,22
565,1995,other,6349,3866,2483,2035,1318,1318,1318,1318,1318,3809,980,3809,3809,3809,1085,6348,0,0,0,973,3745,1142,1142,3745,3745,1848,914,914,914,914,914,2468,776,2468,2468,2468,908,3866,0,0,0,951,1275,1142,1142,1275,1275,187,404,404,404,404,404,1341,204,1341,1341,1341,177,2482,0,0,0,22,2470,0,0,2470,2470
566,1995,paratext,22825,20612,2213,3787,974,974,974,974,974,2970,1095,2970,2970,2970,1552,22816,0,0,0,269,21771,17542,17542,21771,21771,2248,89,89,89,89,89,792,366,792,792,792,1177,20611,0,0,0,78,19591,17534,17534,19591,19591,1539,885,885,885,885,885,2178,729,2178,2178,2178,375,2205,0,0,0,191,2180,8,8,2180,2180
567,1995,proceedings-series,9,9,0,1,0,0,0,0,0,1,1,1,1,1,2,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
