id,primary_name,prefix,name,public_references,collection_date
9592,Policia Nacional de Colombia,10.22335,Policia Nacional de Colombia,True,2021-12-31 18:26:46.007492
9593,International Society for Human Ethology (ISHE),10.22330,International Society for Human Ethology (ISHE),False,2021-12-31 18:26:46.007492
9594,Fundatia Universitara Sanabuna,10.22336,Fundatia Universitara Sanabuna,False,2021-12-31 18:26:46.007492
9595,Center for the Study of Material and Visual Cultures of Religion,10.22332,Center for the Study of Material and Visual Cultures of Religion,False,2021-12-31 18:26:46.007492
9596,Publishing House ASV (Izdatelstvo ASV),10.22337,Publishing House ASV (Izdatelstvo ASV),False,2021-12-31 18:26:46.007492
9597,International Journal of Anatolia Sport Sciences,10.22326,International Journal of Anatolia Sport Sciences,False,2021-12-31 18:26:46.007492
9598,Verein zur Forderung des Open Access Publizierens in den Quantenwissenschaften,10.22331,Verein zur Forderung des Open Access Publizierens in den Quantenwissenschaften,True,2021-12-31 18:26:46.007492
9599,Andalas University,10.22338,Andalas University,False,2021-12-31 18:26:46.007492
9600,Baltic Medical Education Center,10.22328,Baltic Medical Education Center,True,2021-12-31 18:26:46.007492
9601,The Research Institute of Korean Education,10.22327,The Research Institute of Korean Education,False,2021-12-31 18:26:46.007492
9602,University of Windsor Leddy Library,10.22329,University of Windsor Leddy Library,False,2021-12-31 18:26:46.007492
9603,International Big History Association,10.22339,International Big History Association,False,2021-12-31 18:26:46.007492
9604,Chungbuk National University Social Science Institute,10.22340,Chungbuk National University Social Science Institute,False,2021-12-31 18:26:46.007492
9605,JACSOnline Group Publisher,10.22341,JACSOnline Group Publisher,True,2021-12-31 18:26:46.007492
9606,JBHOST Journal of Business on Hospitality and Tourism,10.22334,JBHOST Journal of Business on Hospitality and Tourism,False,2021-12-31 18:26:46.007492
9607,Gorodets,10.22343,Gorodets,False,2021-12-31 18:26:46.007492
9608,Indonesian Mathematical Society,10.22342,Indonesian Mathematical Society,False,2021-12-31 18:26:46.007492
9609,"R.W. Steen Library, SFASU",10.21112,"R.W. Steen Library, SFASU",True,2021-12-31 18:26:46.007492
9610,Hankuk University of Foreign Studies Literature Studies,10.22344,Hankuk University of Foreign Studies Literature Studies,False,2021-12-31 18:26:46.007492
9611,The Korean Association for Religious Education,10.22346,The Korean Association for Religious Education,False,2021-12-31 18:26:46.007492
9612,Revista Internacional de Educacao Superior,10.22348,Revista Internacional de Educacao Superior,False,2021-12-31 18:26:46.007492
9613,Faculdades EST,10.22351,Faculdades EST,False,2021-12-31 18:26:46.007492
9614,Editora Fi,10.22350,Editora Fi,False,2021-12-31 18:26:46.007492
9615,Revista Meta - Avaliacao,10.22347,Revista Meta - Avaliacao,False,2021-12-31 18:26:46.007492
9616,Korean Society for Urban History,10.22345,Korean Society for Urban History,False,2021-12-31 18:26:46.007492
9617,FSUE CRISM Prometey,10.22349,FSUE CRISM Prometey,True,2021-12-31 18:26:46.007492
9618,National University of Mongolia,10.22353,National University of Mongolia,False,2021-12-31 18:26:46.007492
9619,Universidad de Magallanes,10.22352,Universidad de Magallanes,False,2021-12-31 18:26:46.007492
9620,Asociacion Colombiana de Infectologia - ACIN,10.22354,Asociacion Colombiana de Infectologia - ACIN,True,2021-12-31 18:26:46.007492
9621,PubPub,10.21428,PubPub,False,2021-12-31 18:26:46.007492
9622,Flinders University Library,10.22356,Flinders University Library,False,2021-12-31 18:26:46.007492
9624,"The Kielanowski Institute of Animal Physiology and Nutrition, PAS",10.22358,"The Kielanowski Institute of Animal Physiology and Nutrition, PAS",False,2021-12-31 18:26:46.007492
9625,Rochester Cathedral Research Guild,10.22357,Rochester Cathedral Research Guild,False,2021-12-31 18:26:46.007492
9626,Journal of Facility Management Education and Research,10.22361,Journal of Facility Management Education and Research,False,2021-12-31 18:26:46.007492
9627,Journal of Clinical Social Work and Health Intervention,10.22359,Journal of Clinical Social Work and Health Intervention,False,2021-12-31 18:26:46.007492
9628,Society for Modeling and Simulation International (SCS),10.22360,Society for Modeling and Simulation International (SCS),False,2021-12-31 18:26:46.007492
9629,The Oral Biology Research Institute at Chosum University,10.21851,The Oral Biology Research Institute at Chosum University,True,2021-12-31 18:26:46.007492
9630,IJCERT Publication House,10.22362,IJCERT Publication House,False,2021-12-31 18:26:46.007492
9631,Society for Upliftment of Rural Economy (SURE),10.21921,Society for Upliftment of Rural Economy (SURE),False,2021-12-31 18:26:46.007492
9632,Universitas Warmadewa,10.22225,Universitas Warmadewa,True,2021-12-31 18:26:46.007492
9633,"The Shodor Education Foundation, Inc.",10.22369,"The Shodor Education Foundation, Inc.",False,2021-12-31 18:26:46.007492
9634,University of Latvia,10.22364,University of Latvia,True,2021-12-31 18:26:46.007492
9635,Peoples' Friendship University of Russia,10.22363,Peoples' Friendship University of Russia,False,2021-12-31 18:26:46.007492
9636,University of San Diego - Copley Library,10.22371,University of San Diego - Copley Library,True,2021-12-31 18:26:46.007492
9637,Universidad de Valparaiso Chile,10.22370,Universidad de Valparaiso Chile,False,2021-12-31 18:26:46.007492
9638,The Korea Society of Energy and Climate Change Education,10.22368,The Korea Society of Energy and Climate Change Education,False,2021-12-31 18:26:46.007492
9639,Nigerian Young Academy,10.22366,Nigerian Young Academy,False,2021-12-31 18:26:46.007492
9640,Universitas Islam Negeri Ar-Raniry,10.22373,Universitas Islam Negeri Ar-Raniry,False,2021-12-31 18:26:46.007492
9641,Center for Korean History,10.22372,Center for Korean History,True,2021-12-31 18:26:46.007492
9642,University of Economics in Katowice,10.22367,University of Economics in Katowice,False,2021-12-31 18:26:46.007492
9643,Hellenic Psychiatric Association,10.22365,Hellenic Psychiatric Association,False,2021-12-31 18:26:46.007492
9644,"Dougmar Publishing Group, Inc.",10.22374,"Dougmar Publishing Group, Inc.",True,2021-12-31 18:26:46.007492
9658,BRNSS Publication Hub,10.22377,BRNSS Publication Hub,False,2021-12-31 18:26:46.007492
9659,Sh.Marjani Institute of History of Tatarstan Academy of Sciences,10.22378,Sh.Marjani Institute of History of Tatarstan Academy of Sciences,False,2021-12-31 18:26:46.007492
9660,International Journal of Pharma and Bio Sciences,10.22376,International Journal of Pharma and Bio Sciences,False,2021-12-31 18:26:46.007492
9661,Asociacion Colombiana de Neurologia,10.22379,Asociacion Colombiana de Neurologia,False,2021-12-31 18:26:46.007492
9662,Society of Wood Science and Technology,10.22382,Society of Wood Science and Technology,False,2021-12-31 18:26:46.007492
9663,Universidad Catolica de Manizales,10.22383,Universidad Catolica de Manizales,False,2021-12-31 18:26:46.007492
9664,"Journal of Communications Technology, Electronics and Computer Science (JCTECS)",10.22385,"Journal of Communications Technology, Electronics and Computer Science (JCTECS)",False,2021-12-31 18:26:46.007492
9665,Addleton Academic Publishers,10.22381,Addleton Academic Publishers,False,2021-12-31 18:26:46.007492
9666,Hyperion University,10.22384,Hyperion University,False,2021-12-31 18:26:46.007492
9667,Universidad Cientifica del Peru,10.22386,Universidad Cientifica del Peru,False,2021-12-31 18:26:46.007492
9668,Instituto Colombiano de Antropologia e Historia (ICANH),10.22380,Instituto Colombiano de Antropologia e Historia,True,2021-12-31 18:26:46.007492
9669,Capacious: The Journal for Emerging Affect Inquiry,10.22387,Capacious: The Journal for Emerging Affect Inquiry,False,2021-12-31 18:26:46.007492
9671,Marmara Universitesi Spor Bilimleri Dergisi,10.22396,Marmara Universitesi Spor Bilimleri Dergisi,False,2021-12-31 18:26:46.007492
9672,MRI Books,10.21590,MRI Books,False,2021-12-31 18:26:46.007492
9673,Family Practice and Palliative Care,10.22391,Family Practice and Palliative Care,False,2021-12-31 18:26:46.007492
9675,Revista Grifos,10.22295,Revista Grifos,False,2021-12-31 18:26:46.007492
9676,Cukurova Universitesi Muhendislik-Mimarlik Fakultesi Dergisi,10.21605,Cukurova Universitesi Muhendislik-Mimarlik Fakultesi Dergisi,False,2021-12-31 18:26:46.007492
9677,The Russian Presidential Academy of National Economy and Public Administration,10.22394,The Russian Presidential Academy of National Economy and Public Administration,True,2021-12-31 18:26:46.007492
9678,Legal Research Institute of Ajou University,10.21589,Legal Research Institute of Ajou University,False,2021-12-31 18:26:46.007492
9679,Barcaray Publishing Limited,10.22393,Barcaray Publishing Limited,False,2021-12-31 18:26:46.007492
9680,Universidad Nacional de la Patagonia Austral,10.22305,Universidad Nacional de la Patagonia Austral,False,2021-12-31 18:26:46.007492
9681,"Institute of Public Administration and Management, Russian Academy of National Economy and Public Administration (IPAM RANEPA)",10.22390,"Institute of Public Administration and Management, Russian Academy of National Economy and Public Administration (IPAM RANEPA)",True,2021-12-31 18:26:46.007492
9682,Suleyman Demirel Universitesi Egirdir Su Urunleri Fakultesi Dergisi,10.22392,Suleyman Demirel Universitesi Egirdir Su Urunleri Fakultesi Dergisi,False,2021-12-31 18:26:46.007492
9683,Departamento de Psicobiologia - UNIFESP,10.22388,Departamento de Psicobiologia - UNIFESP,False,2021-12-31 18:26:46.007492
9684,International Journal of Computational and Experimental Science and Engineering (IJCESEN),10.22399,International Journal of Computational and Experimental Science and Engineering (IJCESEN),False,2021-12-31 18:26:46.007492
9685,Wonkwang University Legal Research Institute,10.22397,Wonkwang University Legal Research Institute,False,2021-12-31 18:26:46.007492
9686,ESPM Rio de Janeiro,10.22398,ESPM Rio de Janeiro,False,2021-12-31 18:26:46.007492
9687,"FSBI Center of Geodesy, Cartography, and SDI",10.22389,"FSBI Center of Geodesy, Cartography, and SDI",True,2021-12-31 18:26:46.007492
9688,Universidad de Medellin,10.22395,Universidad de Medellin,True,2021-12-31 18:26:46.007492
9689,UC Berkeley Geotechnical Engineering Research,10.21418,UC Berkeley Geotechnical Engineering ResearchUC Berkeley Geotechnical ,False,2021-12-31 18:26:46.007492
9690,Desalination Publications,10.5004,Desalination Publications,False,2021-12-31 18:26:46.007492
9691,Consejo de la Juventud de Extremadura,10.22400,Consejo de la Juventud de Extremadura,False,2021-12-31 18:26:46.007492
9692,Al-Nahrain Journal of Science,10.22401,Al-Nahrain Journal of Science,False,2021-12-31 18:26:46.007492
9693,UNAM Facultad de Estudios Superiores Iztacala,10.22402,UNAM Facultad de Estudios Superiores Iztacala,False,2021-12-31 18:26:46.007492
9694,FSBEIHE Tula State Lev Tolstoy Pedagogical University,10.22405,FSBEIHE Tula State Lev Tolstoy Pedagogical University,True,2021-12-31 18:26:46.007492
9695,Universidad de Quintana Roo,10.22403,Universidad de Quintana Roo,False,2021-12-31 18:26:46.007492
9696,ISTEM,10.22404,ISTEM,False,2021-12-31 18:26:46.007492
9697,Editora Univates,10.22410,Editora Univates,False,2021-12-31 18:26:46.007492
9698,REDE – Revista Eletronica do PRODEMA,10.22411,REDE â Revista Eletronica do PRODEMA,False,2021-12-31 18:26:46.007492
9699,Science and Business Publishing UK Ltd.,10.22406,Science and Business Publishing UK Ltd.,False,2021-12-31 18:26:46.007492
9700,"Pro Reitoria de Pesquisa, Pos Graduacao e Inovacao - UFF",10.22409,"Pro Reitoria de Pesquisa, Pos Graduacao e Inovacao - UFF",False,2021-12-31 18:26:46.007492
9701,Instituto de Cultura Tecnica Sociedade Civil Ltda,10.22408,Instituto de Cultura Tecnica Sociedade Civil Ltda,False,2021-12-31 18:26:46.007492
9702,Instituto Federal de Educacao Ciencia e Tecnologia do Rio de Janeiro - IFRJ,10.22407,Instituto Federal de Educacao Ciencia e Tecnologia do Rio de Janeiro - IFRJ,False,2021-12-31 18:26:46.007492
9703,Revista Temporalis,10.22422,Revista Temporalis,False,2021-12-31 18:26:46.007492
9704,"The Institute for Social Science Research, Kyungpook National University",10.22417,"The Institute for Social Science Research, Kyungpook National University",False,2021-12-31 18:26:46.007492
9705,Russian Gastroenterolgocial Society,10.22416,Russian Gastroenterolgocial Society,True,2021-12-31 18:26:46.007492
9706,The Korean-Chinese Society of Law,10.22415,The Korean-Chinese Society of Law,False,2021-12-31 18:26:46.007492
9707,Confederacao Nacional dos Trabalhadores em Educacao (CNTE),10.22420,Confederacao Nacional dos Trabalhadores em Educacao (CNTE),False,2021-12-31 18:26:46.007492
9708,Vasundara Groups,10.22413,Vasundara Groups,False,2021-12-31 18:26:46.007492
9709,The Chinese Prose Association of Korea,10.22419,The Chinese Prose Association of Korea,False,2021-12-31 18:26:46.007492
9710,Russian State University of Tourism and Service,10.22412,Russian State University of Tourism and Service,True,2021-12-31 18:26:46.007492
9711,"Institute of Social Science, Gangwon University",10.22418,"Institute of Social Science, Gangwon University",False,2021-12-31 18:26:46.007492
9712,Instituto de Estudos em Saude Coletiva - INESCO,10.22421,Instituto de Estudos em Saude Coletiva - INESCO,False,2021-12-31 18:26:46.007492
9713,"Institute for Russian, East European, and Eurasian Studies",10.22414,"Institute for Russian, East European, and Eurasian Studies",False,2021-12-31 18:26:46.007492
9714,Konkuk Research Institute of Real Estate and Urban Studies,10.22423,Konkuk Research Institute of Real Estate and Urban Studies,False,2021-12-31 18:26:46.007492
9715,Korean Society of Milk Science and Biotechnology,10.22424,Korean Society of Milk Science and Biotechnology,True,2021-12-31 18:26:46.007492
9716,Sejong University Language Research Institute,10.22425,Sejong University Language Research Institute,True,2021-12-31 18:26:46.007492
9717,"Australian Counselling Association, Inc.",10.22426,"Australian Counselling Association, Inc.",False,2021-12-31 18:26:46.007492
9718,National Institute of Environmental Health Sciences,10.22427,National Institute of Environmental Health Sciences,False,2021-12-31 18:26:46.007492
9719,Instituto Tecnologico Metropolitano (ITM),10.22430,Instituto Tecnologico Metropolitano (ITM),True,2021-12-31 18:26:46.007492
9720,Canadian Journal of Nutrition,10.22433,Canadian Journal of Nutrition,False,2021-12-31 18:26:46.007492
9721,Fundacja Pedagogium,10.22432,Fundacja Pedagogium,False,2021-12-31 18:26:46.007492
9722,MRVSA Pubishing House,10.22428,MRVSA Pubishing House,False,2021-12-31 18:26:46.007492
9723,Escuela Superior de Administracion Publica,10.22431,Escuela Superior de Administracion Publica,False,2021-12-31 18:26:46.007492
9724,Editorial de la Universidad de Cantabria,10.22429,Editorial de la Universidad de Cantabria,False,2021-12-31 18:26:46.007492
9726,"Faculty of Education and Teacher Training, Jambi University",10.22437,"Faculty of Education and Teacher Training, Jambi University",False,2021-12-31 18:26:46.007492
9727,Badan Penelitian dan Pengembangan Kesehatan,10.22435,Badan Penelitian dan Pengembangan Kesehatan,False,2021-12-31 18:26:46.007492
9729,International Scientific Research Publications MY SDN. BHD.,10.22436,International Scientific Research Publications MY SDN. BHD.,False,2021-12-31 18:26:46.007492
9730,Triveni Enterprises,10.22438,Triveni Enterprises,False,2021-12-31 18:26:46.007492
9731,Royal Microscopical Society,10.22443,Royal Microscopical Society,False,2021-12-31 18:26:46.007492
