,published_year,type,num_objects,num_dois,num_non_dois,objects_has_type,dois_has_type,non_dois_has_type,objects_has_abstract,objects_has_affiliations,objects_has_affiliations_countrycode,objects_has_affiliations_ror,objects_has_affiliations_sourceid,objects_has_affiliations_string,objects_has_authors,objects_has_authors_orcid,objects_has_authors_sequence,objects_has_authors_sourceid,objects_has_authors_string,objects_has_citations,objects_has_fields,objects_has_fields_mag,objects_has_references,objects_has_venue,objects_has_venue_issn,objects_has_venue_issnl,objects_has_venue_sourceid,objects_has_venue_string,dois_has_abstract,dois_has_affiliations,dois_has_affiliations_countrycode,dois_has_affiliations_ror,dois_has_affiliations_sourceid,dois_has_affiliations_string,dois_has_authors,dois_has_authors_orcid,dois_has_authors_sequence,dois_has_authors_sourceid,dois_has_authors_string,dois_has_citations,dois_has_fields,dois_has_fields_mag,dois_has_references,dois_has_venue,dois_has_venue_issn,dois_has_venue_issnl,dois_has_venue_sourceid,dois_has_venue_string,non_dois_has_abstract,non_dois_has_affiliations,non_dois_has_affiliations_countrycode,non_dois_has_affiliations_ror,non_dois_has_affiliations_sourceid,non_dois_has_affiliations_string,non_dois_has_authors,non_dois_has_authors_orcid,non_dois_has_authors_sequence,non_dois_has_authors_sourceid,non_dois_has_authors_string,non_dois_has_citations,non_dois_has_fields,non_dois_has_fields_mag,non_dois_has_references,non_dois_has_venue,non_dois_has_venue_issn,non_dois_has_venue_issnl,non_dois_has_venue_sourceid,non_dois_has_venue_string
2588,1817.0,dissertation,5,0,5,5,0,5,1,0,0,0,0,0,5,0,5,5,5,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,5,5,5,0,5,5,0,0,0,0,0,0
2589,1817.0,journal-article,334,325,9,334,325,9,69,49,3,2,3,49,321,0,321,321,321,100,323,323,0,278,166,167,278,322,69,49,3,2,3,49,312,0,312,312,312,98,314,314,0,269,166,166,269,313,0,0,0,0,0,0,9,0,9,9,9,2,9,9,0,9,0,1,9,9
2590,1817.0,monograph,54,54,0,54,54,0,0,0,0,0,0,0,54,0,54,54,54,27,51,51,0,0,0,0,0,1,0,0,0,0,0,0,54,0,54,54,54,27,51,51,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2591,1816.0,,1050,16,1034,0,0,0,161,98,26,26,26,98,1050,3,1050,1050,1050,53,880,880,0,0,0,0,0,352,3,0,0,0,0,0,16,0,16,16,16,0,11,11,0,0,0,0,0,0,158,98,26,26,26,98,1034,3,1034,1034,1034,53,869,869,0,0,0,0,0,352
2592,1816.0,book,376,40,336,376,40,336,15,0,0,0,0,0,376,1,376,376,376,129,360,360,0,0,0,0,0,19,0,0,0,0,0,0,40,0,40,40,40,7,39,39,0,0,0,0,0,0,15,0,0,0,0,0,336,1,336,336,336,122,321,321,0,0,0,0,0,19
2593,1816.0,book-chapter,154,154,0,154,154,0,0,0,0,0,0,0,91,0,91,91,91,4,145,145,0,0,0,0,0,54,0,0,0,0,0,0,91,0,91,91,91,4,145,145,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2594,1816.0,dataset,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2595,1816.0,dissertation,1,0,1,1,0,1,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0
2596,1816.0,journal-article,309,303,6,309,303,6,33,46,4,4,4,46,303,0,303,303,303,107,298,298,1,301,192,193,301,301,33,46,4,4,4,46,297,0,297,297,297,107,292,292,1,295,192,192,295,295,0,0,0,0,0,0,6,0,6,6,6,0,6,6,0,6,0,1,6,6
2597,1816.0,monograph,58,58,0,58,58,0,1,1,0,0,0,1,57,0,58,58,57,29,56,56,0,0,0,0,0,0,1,1,0,0,0,1,57,0,58,58,57,29,56,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2598,1815.0,,1360,13,1347,0,0,0,245,108,26,25,27,108,1360,3,1360,1360,1360,57,1160,1160,0,0,0,0,0,593,1,0,0,0,0,0,13,0,13,13,13,2,8,8,0,0,0,0,0,2,244,108,26,25,27,108,1347,3,1347,1347,1347,55,1152,1152,0,0,0,0,0,591
2599,1815.0,book,288,15,273,288,15,273,8,1,0,0,0,1,288,1,288,288,288,86,276,276,0,0,0,0,0,23,0,0,0,0,0,0,15,0,15,15,15,3,15,15,0,0,0,0,0,0,8,1,0,0,0,1,273,1,273,273,273,83,261,261,0,0,0,0,0,23
2600,1815.0,book-chapter,43,42,1,43,42,1,1,0,0,0,0,0,40,0,40,40,40,1,39,39,0,0,0,0,0,2,1,0,0,0,0,0,39,0,39,39,39,1,38,38,0,0,0,0,0,2,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0
2601,1815.0,dissertation,19,0,19,19,0,19,6,0,0,0,0,0,19,0,19,19,19,0,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,19,0,19,19,19,0,16,16,0,0,0,0,0,0
2602,1815.0,journal-article,659,651,8,659,651,8,32,160,56,52,56,160,650,2,650,650,650,166,642,642,1,650,569,569,650,651,32,160,56,52,56,160,642,2,642,642,642,163,634,634,1,642,569,569,642,643,0,0,0,0,0,0,8,0,8,8,8,3,8,8,0,8,0,0,8,8
2603,1815.0,monograph,47,47,0,47,47,0,0,0,0,0,0,0,47,0,47,47,47,28,46,46,0,0,0,0,0,2,0,0,0,0,0,0,47,0,47,47,47,28,46,46,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2604,1815.0,posted-content,6,0,6,6,0,6,0,0,0,0,0,0,6,0,6,6,6,3,6,6,0,4,0,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,6,6,3,6,6,0,4,0,0,4,6
2605,1814.0,,923,20,903,0,0,0,136,117,25,22,25,117,923,2,923,923,923,60,804,804,0,0,0,0,0,404,2,0,0,0,0,0,20,0,20,20,20,0,17,17,0,0,0,0,0,2,134,117,25,22,25,117,903,2,903,903,903,60,787,787,0,0,0,0,0,402
2606,1814.0,book,307,13,294,307,13,294,13,0,0,0,0,0,305,0,305,305,305,93,300,300,0,0,0,0,0,14,0,0,0,0,0,0,11,0,11,11,11,5,12,12,0,0,0,0,0,0,13,0,0,0,0,0,294,0,294,294,294,88,288,288,0,0,0,0,0,14
2607,1814.0,book-chapter,7,7,0,7,7,0,2,0,0,0,0,0,2,0,2,2,2,0,5,5,0,0,0,0,0,2,2,0,0,0,0,0,2,0,2,2,2,0,5,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2608,1814.0,dataset,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2609,1814.0,dissertation,3,0,3,3,0,3,1,0,0,0,0,0,3,0,3,3,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,3,3,3,0,3,3,0,0,0,0,0,0
2610,1814.0,journal-article,429,414,15,429,414,15,74,64,12,12,13,64,421,0,421,421,421,133,409,409,1,279,172,172,279,409,74,64,12,12,13,64,406,0,406,406,406,131,395,395,1,264,172,172,264,394,0,0,0,0,0,0,15,0,15,15,15,2,14,14,0,15,0,0,15,15
2611,1814.0,monograph,37,37,0,37,37,0,0,0,0,0,0,0,37,0,37,37,37,13,35,35,0,0,0,0,0,0,0,0,0,0,0,0,37,0,37,37,37,13,35,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2612,1814.0,posted-content,1,0,1,1,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,1,0,0,1,1
2613,1813.0,,1008,17,991,0,0,0,165,113,29,27,29,113,1008,0,1008,1008,1008,57,817,817,0,0,0,0,0,370,0,0,0,0,0,0,17,0,17,17,17,3,14,14,0,0,0,0,0,1,165,113,29,27,29,113,991,0,991,991,991,54,803,803,0,0,0,0,0,369
2614,1813.0,book,304,13,291,304,13,291,13,0,0,0,0,0,304,0,304,304,304,92,297,297,0,0,0,0,0,15,0,0,0,0,0,0,13,0,13,13,13,4,13,13,0,0,0,0,0,0,13,0,0,0,0,0,291,0,291,291,291,88,284,284,0,0,0,0,0,15
2615,1813.0,book-chapter,3,3,0,3,3,0,0,0,0,0,0,0,3,0,3,3,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2616,1813.0,dataset,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2617,1813.0,dissertation,3,1,2,3,1,2,0,0,0,0,0,0,3,0,3,3,3,0,3,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,2,0,2,2,0,0,0,0,0,1
2618,1813.0,journal-article,405,399,6,405,399,6,14,49,2,2,2,49,393,1,393,393,393,84,377,377,1,237,145,145,237,389,14,49,2,2,2,49,387,1,387,387,387,83,371,371,1,231,145,145,231,383,0,0,0,0,0,0,6,0,6,6,6,1,6,6,0,6,0,0,6,6
2619,1813.0,monograph,34,34,0,34,34,0,0,0,0,0,0,0,34,0,34,34,34,18,32,32,0,0,0,0,0,2,0,0,0,0,0,0,34,0,34,34,34,18,32,32,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2620,1813.0,posted-content,1,0,1,1,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,1
2621,1812.0,,1015,19,996,0,0,0,168,92,21,19,21,92,1015,0,1015,1015,1015,62,888,888,0,0,0,0,0,382,1,0,0,0,0,0,19,0,19,19,19,3,16,16,0,0,0,0,0,0,167,92,21,19,21,92,996,0,996,996,996,59,872,872,0,0,0,0,0,382
2622,1812.0,book,328,14,314,328,14,314,13,0,0,0,0,0,328,0,328,328,328,101,314,314,0,0,0,0,0,16,0,0,0,0,0,0,14,0,14,14,14,4,12,12,0,0,0,0,0,1,13,0,0,0,0,0,314,0,314,314,314,97,302,302,0,0,0,0,0,15
2623,1812.0,book-chapter,56,56,0,56,56,0,0,0,0,0,0,0,13,0,13,13,13,1,55,55,0,0,0,0,0,31,0,0,0,0,0,0,13,0,13,13,13,1,55,55,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2624,1812.0,dissertation,7,1,6,7,1,6,3,0,0,0,0,0,7,0,7,7,7,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,3,0,0,0,0,0,6,0,6,6,6,0,6,6,0,0,0,0,0,0
2625,1812.0,journal-article,415,405,10,415,405,10,36,56,4,3,4,56,405,0,405,405,405,112,393,393,0,237,175,175,237,398,36,56,4,3,4,56,395,0,395,395,395,109,383,383,0,227,175,175,227,388,0,0,0,0,0,0,10,0,10,10,10,3,10,10,0,10,0,0,10,10
2626,1812.0,monograph,39,39,0,39,39,0,0,0,0,0,0,0,39,0,39,39,39,19,36,36,0,0,0,0,0,0,0,0,0,0,0,0,39,0,39,39,39,19,36,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2627,1811.0,,944,33,911,0,0,0,167,104,22,17,22,104,944,0,944,944,944,63,812,812,0,0,0,0,0,397,0,0,0,0,0,0,33,0,33,33,33,1,29,29,0,0,0,0,0,14,167,104,22,17,22,104,911,0,911,911,911,62,783,783,0,0,0,0,0,383
2628,1811.0,book,333,18,315,333,18,315,10,0,0,0,0,0,332,0,332,332,332,96,327,327,0,0,0,0,0,23,0,0,0,0,0,0,17,0,17,17,17,3,18,18,0,0,0,0,0,0,10,0,0,0,0,0,315,0,315,315,315,93,309,309,0,0,0,0,0,23
2629,1811.0,book-chapter,45,44,1,45,44,1,3,0,0,0,0,0,27,0,27,27,27,0,42,42,0,0,0,0,0,11,3,0,0,0,0,0,26,0,26,26,26,0,41,41,0,0,0,0,0,11,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0
2630,1811.0,dataset,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2631,1811.0,dissertation,6,0,6,6,0,6,1,0,0,0,0,0,6,0,6,6,6,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,0,6,6,6,0,6,6,0,0,0,0,0,0
2632,1811.0,journal-article,354,344,10,354,344,10,38,48,0,0,0,48,348,1,348,348,348,116,334,334,2,256,193,193,256,344,38,48,0,0,0,48,338,1,338,338,338,114,324,324,2,246,193,193,246,334,0,0,0,0,0,0,10,0,10,10,10,2,10,10,0,10,0,0,10,10
2633,1811.0,monograph,53,53,0,53,53,0,0,0,0,0,0,0,53,0,53,53,53,24,47,47,0,0,0,0,0,1,0,0,0,0,0,0,53,0,53,53,53,24,47,47,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2634,1810.0,,924,26,898,0,0,0,178,96,21,19,21,96,924,0,924,924,924,48,801,801,0,0,0,0,0,367,1,0,0,0,0,0,26,0,26,26,26,6,19,19,0,0,0,0,0,4,177,96,21,19,21,96,898,0,898,898,898,42,782,782,0,0,0,0,0,363
2635,1810.0,book,367,23,344,367,23,344,14,0,0,0,0,0,367,2,367,367,367,107,364,364,0,0,0,0,0,24,0,0,0,0,0,0,23,0,23,23,23,3,23,23,0,0,0,0,0,1,14,0,0,0,0,0,344,2,344,344,344,104,341,341,0,0,0,0,0,23
2636,1810.0,book-chapter,16,15,1,16,15,1,0,0,0,0,0,0,16,0,16,16,16,2,15,15,0,0,0,0,0,0,0,0,0,0,0,0,15,0,15,15,15,2,14,14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0
2637,1810.0,journal-article,311,308,3,311,308,3,20,45,2,2,2,45,308,1,308,308,308,72,295,295,3,195,171,171,195,301,19,45,2,2,2,45,305,1,305,305,305,72,292,292,3,192,171,171,192,298,1,0,0,0,0,0,3,0,3,3,3,0,3,3,0,3,0,0,3,3
2638,1810.0,monograph,50,50,0,50,50,0,0,0,0,0,0,0,50,0,50,50,50,23,45,45,0,0,0,0,0,1,0,0,0,0,0,0,50,0,50,50,50,23,45,45,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2639,1810.0,posted-content,3,0,3,3,0,3,0,0,0,0,0,0,3,0,3,3,3,2,3,3,0,1,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,3,2,3,3,0,1,0,0,1,3
2640,1809.0,,896,17,879,0,0,0,197,105,19,18,19,105,896,2,896,896,896,51,768,768,0,0,0,0,0,389,0,0,0,0,0,0,17,0,17,17,17,1,12,12,0,0,0,0,0,1,197,105,19,18,19,105,879,2,879,879,879,50,756,756,0,0,0,0,0,388
2641,1809.0,book,287,18,269,287,18,269,16,1,1,1,1,1,286,0,286,286,286,107,279,279,0,0,0,0,0,14,0,0,0,0,0,0,17,0,17,17,17,2,17,17,0,0,0,0,0,0,16,1,1,1,1,1,269,0,269,269,269,105,262,262,0,0,0,0,0,14
2642,1809.0,book-chapter,13,13,0,13,13,0,0,0,0,0,0,0,8,0,8,8,8,0,13,13,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8,8,8,0,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2643,1809.0,dissertation,3,0,3,3,0,3,3,0,0,0,0,0,3,0,3,3,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,3,3,3,0,3,3,0,0,0,0,0,0
2644,1809.0,journal-article,473,467,6,473,467,6,35,42,1,1,1,42,467,0,467,467,467,107,446,446,2,266,218,218,266,456,35,42,1,1,1,42,461,0,461,461,461,103,440,440,2,260,218,218,260,450,0,0,0,0,0,0,6,0,6,6,6,4,6,6,0,6,0,0,6,6
2645,1809.0,monograph,56,56,0,56,56,0,1,0,0,0,0,0,55,0,56,56,55,27,54,54,0,0,0,0,0,0,1,0,0,0,0,0,55,0,56,56,55,27,54,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2646,1808.0,,1025,28,997,0,0,0,137,116,27,26,27,116,1025,2,1025,1025,1025,61,885,885,0,0,0,0,0,408,0,0,0,0,0,0,28,0,28,28,28,2,25,25,0,0,0,0,0,0,137,116,27,26,27,116,997,2,997,997,997,59,860,860,0,0,0,0,0,408
2647,1808.0,book,281,21,260,281,21,260,14,2,2,2,2,2,281,1,281,281,281,100,273,273,0,0,0,0,0,17,0,0,0,0,0,0,21,0,21,21,21,3,20,20,0,0,0,0,0,0,14,2,2,2,2,2,260,1,260,260,260,97,253,253,0,0,0,0,0,17
2648,1808.0,book-chapter,41,41,0,41,41,0,1,0,0,0,0,0,31,0,31,31,31,1,36,36,0,0,0,0,0,3,1,0,0,0,0,0,31,0,31,31,31,1,36,36,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2649,1808.0,dissertation,4,0,4,4,0,4,1,0,0,0,0,0,4,0,4,4,4,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,4,4,4,0,4,4,0,0,0,0,0,0
2650,1808.0,journal-article,273,273,0,273,273,0,16,51,6,3,6,51,265,0,265,265,265,77,260,260,0,215,191,191,215,257,16,51,6,3,6,51,265,0,265,265,265,77,260,260,0,215,191,191,215,257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2651,1808.0,monograph,46,46,0,46,46,0,1,0,0,0,0,0,46,0,46,46,46,22,39,39,0,0,0,0,0,1,1,0,0,0,0,0,46,0,46,46,46,22,39,39,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2652,1807.0,,811,9,802,0,0,0,123,159,23,18,23,159,811,2,811,811,811,44,722,722,0,0,0,0,0,343,0,0,0,0,0,0,9,0,9,9,9,2,7,7,0,0,0,0,0,1,123,159,23,18,23,159,802,2,802,802,802,42,715,715,0,0,0,0,0,342
2653,1807.0,book,264,13,251,264,13,251,11,0,0,0,0,0,264,4,264,264,264,98,250,250,0,0,0,0,0,10,0,0,0,0,0,0,13,0,13,13,13,4,12,12,0,0,0,0,0,0,11,0,0,0,0,0,251,4,251,251,251,94,238,238,0,0,0,0,0,10
2654,1807.0,book-chapter,37,36,1,37,36,1,0,0,0,0,0,0,14,0,14,14,14,0,30,30,0,0,0,0,0,0,0,0,0,0,0,0,13,0,13,13,13,0,29,29,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0
2655,1807.0,dissertation,1,0,1,1,0,1,1,0,0,0,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0
2656,1807.0,journal-article,218,217,1,218,217,1,24,60,10,10,11,60,210,1,210,210,210,82,211,211,2,210,193,194,210,210,24,60,10,10,11,60,209,1,209,209,209,81,210,210,2,209,193,193,209,209,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,1,0,1,1,1
2657,1807.0,monograph,50,50,0,50,50,0,0,0,0,0,0,0,50,0,50,50,50,25,49,49,0,0,0,0,0,1,0,0,0,0,0,0,50,0,50,50,50,25,49,49,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2658,1807.0,posted-content,4,0,4,4,0,4,0,0,0,0,0,0,4,0,4,4,4,0,4,4,0,2,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,4,4,0,4,4,0,2,0,0,2,4
2659,1806.0,,993,14,979,0,0,0,172,152,30,24,30,152,993,0,993,993,993,43,857,857,0,0,0,0,0,391,0,0,0,0,0,0,14,0,14,14,14,2,10,10,0,0,0,0,0,0,172,152,30,24,30,152,979,0,979,979,979,41,847,847,0,0,0,0,0,391
2660,1806.0,book,308,25,283,308,25,283,11,0,0,0,0,0,306,1,306,306,306,105,295,295,0,1,1,1,1,20,2,0,0,0,0,0,23,0,23,23,23,5,23,23,0,1,1,1,1,1,9,0,0,0,0,0,283,1,283,283,283,100,272,272,0,0,0,0,0,19
2661,1806.0,book-chapter,73,73,0,73,73,0,0,0,0,0,0,0,23,0,23,23,23,7,67,67,0,0,0,0,0,20,0,0,0,0,0,0,23,0,23,23,23,7,67,67,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2662,1806.0,dissertation,19,0,19,19,0,19,15,0,0,0,0,0,19,0,19,19,19,0,19,19,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,19,0,19,19,19,0,19,19,0,0,0,0,0,1
2663,1806.0,journal-article,310,310,0,310,310,0,44,64,4,4,4,64,305,0,305,305,305,93,286,286,1,232,205,205,232,301,44,64,4,4,4,64,305,0,305,305,305,93,286,286,1,232,205,205,232,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2664,1806.0,monograph,58,58,0,58,58,0,0,0,0,0,0,0,58,0,58,58,58,33,51,51,0,0,0,0,0,0,0,0,0,0,0,0,58,0,58,58,58,33,51,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2665,1805.0,,825,15,810,0,0,0,127,179,46,41,47,179,825,0,825,825,825,45,703,703,0,0,0,0,0,361,0,0,0,0,0,0,15,0,15,15,15,1,11,11,0,0,0,0,0,2,127,179,46,41,47,179,810,0,810,810,810,44,692,692,0,0,0,0,0,359
2666,1805.0,book,284,28,256,284,28,256,12,0,0,0,0,0,284,1,284,284,284,94,273,273,0,0,0,0,0,10,0,0,0,0,0,0,28,0,28,28,28,5,25,25,0,0,0,0,0,0,12,0,0,0,0,0,256,1,256,256,256,89,248,248,0,0,0,0,0,10
2667,1805.0,book-chapter,80,80,0,80,80,0,0,0,0,0,0,0,46,0,46,46,46,4,72,72,0,0,0,0,0,0,0,0,0,0,0,0,46,0,46,46,46,4,72,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2668,1805.0,dissertation,9,0,9,9,0,9,3,0,0,0,0,0,9,0,9,9,9,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,9,0,9,9,9,0,9,9,0,0,0,0,0,0
2669,1805.0,journal-article,269,269,0,269,269,0,23,72,9,8,10,72,267,0,267,267,267,87,250,250,1,220,197,197,220,265,23,72,9,8,10,72,267,0,267,267,267,87,250,250,1,220,197,197,220,265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2670,1805.0,monograph,66,66,0,66,66,0,0,0,0,0,0,0,66,0,66,66,66,38,53,53,0,0,0,0,0,0,0,0,0,0,0,0,66,0,66,66,66,38,53,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2671,1805.0,proceedings-article,1,0,1,1,0,1,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,1
2672,1804.0,,990,15,975,0,0,0,199,141,25,25,27,141,990,2,990,990,990,47,841,841,0,0,0,0,0,354,1,0,0,0,0,0,15,0,15,15,15,2,11,11,0,0,0,0,0,0,198,141,25,25,27,141,975,2,975,975,975,45,830,830,0,0,0,0,0,354
2673,1804.0,book,397,21,376,397,21,376,13,0,0,0,0,0,396,2,396,396,396,91,386,386,0,0,0,0,0,17,0,0,0,0,0,0,20,0,20,20,20,3,18,18,0,0,0,0,0,1,13,0,0,0,0,0,376,2,376,376,376,88,368,368,0,0,0,0,0,16
2674,1804.0,book-chapter,78,77,1,78,77,1,1,0,0,0,0,0,2,0,2,2,2,0,65,65,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,64,64,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0
2675,1804.0,dissertation,6,0,6,6,0,6,3,0,0,0,0,0,6,0,6,6,6,1,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,6,6,6,1,6,6,0,0,0,0,0,0
2676,1804.0,journal-article,283,282,1,283,282,1,17,31,0,0,0,31,276,2,276,276,276,84,264,264,0,202,179,179,202,273,17,31,0,0,0,31,275,2,275,275,275,84,263,263,0,201,179,179,201,272,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0,1,0,0,1,1
2677,1804.0,monograph,43,43,0,43,43,0,1,0,0,0,0,0,43,0,43,43,43,24,35,35,0,0,0,0,0,1,1,0,0,0,0,0,43,0,43,43,43,24,35,35,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2678,1804.0,posted-content,1,0,1,1,0,1,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,1
