,published_year,type,num_dois,num_objects,objects_has_abstract,objects_has_affiliations,objects_has_affiliations_countrycode,objects_has_affiliations_grid,objects_has_affiliations_sourceid,objects_has_affiliations_string,objects_has_authors,objects_has_authors_sequence,objects_has_authors_sourceid,objects_has_authors_string,objects_has_citations,objects_has_fields,objects_has_fields_mag,objects_has_references,objects_has_venue,objects_has_venue_issn,objects_has_venue_sourceid,objects_has_venue_string,dois_has_abstract,dois_has_affiliations,dois_has_affiliations_countrycode,dois_has_affiliations_grid,dois_has_affiliations_sourceid,dois_has_affiliations_string,dois_has_authors,dois_has_authors_sequence,dois_has_authors_sourceid,dois_has_authors_string,dois_has_citations,dois_has_fields,dois_has_fields_mag,dois_has_references,dois_has_venue,dois_has_venue_issn,dois_has_venue_sourceid,dois_has_venue_string,non_dois_has_abstract,non_dois_has_affiliations,non_dois_has_affiliations_countrycode,non_dois_has_affiliations_grid,non_dois_has_affiliations_sourceid,non_dois_has_affiliations_string,non_dois_has_authors,non_dois_has_authors_sequence,non_dois_has_authors_sourceid,non_dois_has_authors_string,non_dois_has_citations,non_dois_has_fields,non_dois_has_fields_mag,non_dois_has_references,non_dois_has_venue,non_dois_has_venue_issn,non_dois_has_venue_sourceid,non_dois_has_venue_string
330,1986.0,Patent,735,549394,286190,111983,40882,31500,41356,111983,549394,549394,549394,549394,258830,432176,432176,198055,727,702,727,727,735,711,317,263,321,711,735,735,735,735,731,735,735,729,723,700,723,723,285455,111272,40565,31237,41035,111272,548659,548659,548659,548659,258099,431441,431441,197326,4,2,4,4
331,1986.0,Repository,13767,19817,6585,1804,1554,1474,1554,1804,19817,19817,19817,19817,4028,18621,18621,10340,18132,13734,18132,18132,3526,819,674,649,674,819,13767,13767,13767,13767,1773,13739,13739,9684,13332,12783,13332,13332,3059,985,880,825,880,985,6050,6050,6050,6050,2255,4882,4882,656,4800,951,4800,4800
332,1986.0,Thesis,1168,18746,6531,198,52,24,52,198,18746,18746,18746,18746,3607,11829,11829,836,0,0,0,0,114,24,6,6,6,24,1168,1168,1168,1168,308,945,945,39,0,0,0,0,6417,174,46,18,46,174,17578,17578,17578,17578,3299,10884,10884,797,0,0,0,0
333,1985.0,,87875,457764,130945,72975,45753,42912,46066,72975,457764,457764,457764,457764,95418,257147,257147,51534,0,0,0,0,50567,44564,29072,27193,29206,44564,87875,87875,87875,87875,37851,65571,65571,37052,0,0,0,0,80378,28411,16681,15719,16860,28411,369889,369889,369889,369889,57567,191576,191576,14482,0,0,0,0
334,1985.0,Book,2322,52692,8087,1191,897,851,899,1191,52692,52692,52692,52692,29605,38901,38901,605,0,0,0,0,523,92,53,52,53,92,2322,2322,2322,2322,1765,1616,1616,99,0,0,0,0,7564,1099,844,799,846,1099,50370,50370,50370,50370,27840,37285,37285,506,0,0,0,0
335,1985.0,BookChapter,12432,13241,1855,1523,1176,1116,1179,1523,13241,13241,13241,13241,3534,7306,7306,2262,0,0,0,0,1692,1494,1154,1096,1157,1494,12432,12432,12432,12432,3253,6800,6800,2230,0,0,0,0,163,29,22,20,22,29,809,809,809,809,281,506,506,32,0,0,0,0
336,1985.0,Conference,8228,11055,7052,7401,5759,5251,5805,7401,11055,11055,11055,11055,6762,10669,10669,6152,0,0,0,0,6038,6600,5143,4688,5178,6600,8228,8228,8228,8228,5372,8022,8022,5679,0,0,0,0,1014,801,616,563,627,801,2827,2827,2827,2827,1390,2647,2647,473,0,0,0,0
337,1985.0,Dataset,216,242,11,1,1,1,1,1,242,242,242,242,6,219,219,0,0,0,0,0,11,1,1,1,1,1,216,216,216,216,6,210,210,0,0,0,0,0,0,0,0,0,0,0,26,26,26,26,0,9,9,0,0,0,0,0
338,1985.0,Journal,556012,753576,450044,342188,265998,253459,267332,342188,753576,753576,753576,753576,506501,711501,711501,339374,753576,685244,753576,753576,381357,326574,256782,244541,258036,326574,556012,556012,556012,556012,426431,532227,532227,333222,556012,517914,556012,556012,68687,15614,9216,8918,9296,15614,197564,197564,197564,197564,80070,179274,179274,6152,197564,167330,197564,197564
339,1985.0,Patent,604,509616,259391,102688,37675,28730,38148,102688,509616,509616,509616,509616,240306,392705,392705,182819,598,587,598,598,604,594,264,213,267,594,604,604,604,604,598,601,601,601,589,579,589,589,258787,102094,37411,28517,37881,102094,509012,509012,509012,509012,239708,392104,392104,182218,9,8,9,9
340,1985.0,Repository,13389,18686,6650,1618,1376,1292,1378,1618,18686,18686,18686,18686,3749,17563,17563,9940,17178,13324,17178,17178,4084,864,707,673,708,864,13389,13389,13389,13389,1831,13364,13364,9377,13009,12514,13009,13009,2566,754,669,619,670,754,5297,5297,5297,5297,1918,4199,4199,563,4169,810,4169,4169
341,1985.0,Thesis,1131,15640,3469,177,41,22,41,177,15640,15640,15640,15640,2994,11158,11158,797,0,0,0,0,101,20,8,7,8,20,1131,1131,1131,1131,321,945,945,47,0,0,0,0,3368,157,33,15,33,157,14509,14509,14509,14509,2673,10213,10213,750,0,0,0,0
342,1984.0,,88215,438381,126112,68753,42854,40215,43084,68753,438381,438381,438381,438381,92651,246146,246146,51291,0,0,0,0,50335,43431,28134,26387,28245,43431,88215,88215,88215,88215,38297,65765,65765,37430,0,0,0,0,75777,25322,14720,13828,14839,25322,350166,350166,350166,350166,54354,180381,180381,13861,0,0,0,0
343,1984.0,Book,2131,51248,7198,1015,784,759,785,1015,51248,51248,51248,51248,29032,38004,38004,531,0,0,0,0,462,59,30,28,30,59,2131,2131,2131,2131,1566,1468,1468,84,0,0,0,0,6736,956,754,731,755,956,49117,49117,49117,49117,27466,36536,36536,447,0,0,0,0
344,1984.0,BookChapter,16012,16749,3358,2977,2283,2119,2290,2977,16749,16749,16749,16749,4679,10366,10366,4186,0,0,0,0,3208,2958,2272,2108,2279,2958,16012,16012,16012,16012,4415,9910,9910,4169,0,0,0,0,150,19,11,11,11,19,737,737,737,737,264,456,456,17,0,0,0,0
345,1984.0,Conference,7248,9757,6470,6169,4814,4337,4850,6169,9757,9757,9757,9757,5908,9469,9469,4915,0,0,0,0,5393,5409,4237,3796,4267,5409,7248,7248,7248,7248,4741,7073,7073,4597,0,0,0,0,1077,760,577,541,583,760,2509,2509,2509,2509,1167,2396,2396,318,0,0,0,0
346,1984.0,Dataset,185,192,11,0,0,0,0,0,192,192,192,192,8,184,184,0,0,0,0,0,10,0,0,0,0,0,185,185,185,185,7,180,180,0,0,0,0,0,1,0,0,0,0,0,7,7,7,7,1,4,4,0,0,0,0,0
347,1984.0,Journal,530356,723127,424811,322259,249002,237091,250148,322259,723127,723127,723127,723127,484484,682541,682541,322619,723127,659213,723127,723127,358283,307773,240700,229077,241771,307773,530356,530356,530356,530356,407222,507081,507081,316844,530356,495629,530356,530356,66528,14486,8302,8014,8377,14486,192771,192771,192771,192771,77262,175460,175460,5775,192771,163584,192771,192771
348,1984.0,Patent,579,467366,239876,95753,34566,26076,35005,95753,467366,467366,467366,467366,228279,360034,360034,168943,578,570,578,578,579,567,252,207,255,567,579,579,579,579,575,578,578,576,569,564,569,569,239297,95186,34314,25869,34750,95186,466787,466787,466787,466787,227704,359456,359456,168367,9,6,9,9
349,1984.0,Repository,13069,17734,6431,1607,1405,1333,1407,1607,17734,17734,17734,17734,3448,16775,16775,9338,16467,12956,16467,16467,4113,861,717,686,719,861,13069,13069,13069,13069,1750,13033,13033,8882,12634,12213,12634,12634,2318,746,688,647,688,746,4665,4665,4665,4665,1698,3742,3742,456,3833,743,3833,3833
350,1984.0,Thesis,1032,12773,2217,197,35,22,35,197,12773,12773,12773,12773,2610,10464,10464,678,0,0,0,0,120,20,2,2,2,20,1032,1032,1032,1032,293,865,865,37,0,0,0,0,2097,177,33,20,33,177,11741,11741,11741,11741,2317,9599,9599,641,0,0,0,0
351,1983.0,,80493,420135,115980,61281,37460,34952,37733,61281,420135,420135,420135,420135,85204,227962,227962,45433,0,0,0,0,45111,39240,25682,24023,25826,39240,80493,80493,80493,80493,34522,60102,60102,32676,0,0,0,0,70869,22041,11778,10929,11907,22041,339642,339642,339642,339642,50682,167860,167860,12757,0,0,0,0
352,1983.0,Book,2049,48360,6021,789,595,572,595,789,48360,48360,48360,48360,27242,35494,35494,522,0,0,0,0,395,42,29,27,29,42,2049,2049,2049,2049,1555,1418,1418,75,0,0,0,0,5626,747,566,545,566,747,46311,46311,46311,46311,25687,34076,34076,447,0,0,0,0
353,1983.0,BookChapter,13018,13767,3099,2555,1979,1803,1984,2555,13767,13767,13767,13767,4762,9132,9132,3788,0,0,0,0,2911,2531,1963,1788,1968,2531,13018,13018,13018,13018,4515,8718,8718,3759,0,0,0,0,188,24,16,15,16,24,749,749,749,749,247,414,414,29,0,0,0,0
354,1983.0,Conference,6749,8873,6068,5681,4402,4021,4432,5681,8873,8873,8873,8873,5272,8664,8664,4975,0,0,0,0,5135,5021,3893,3561,3915,5021,6749,6749,6749,6749,4125,6646,6646,4462,0,0,0,0,933,660,509,460,517,660,2124,2124,2124,2124,1147,2018,2018,513,0,0,0,0
355,1983.0,Dataset,165,173,12,0,0,0,0,0,172,172,172,172,7,170,170,0,0,0,0,0,6,0,0,0,0,0,165,165,165,165,7,162,162,0,0,0,0,0,6,0,0,0,0,0,7,7,7,7,0,8,8,0,0,0,0,0
356,1983.0,Journal,502656,684605,391440,303777,234633,223466,235653,303777,684605,684605,684605,684605,455553,644789,644789,305792,684605,624592,684605,684605,333765,290530,227327,216390,228299,290530,502656,502656,502656,502656,386181,480324,480324,300339,502656,470933,502656,502656,57675,13247,7306,7076,7354,13247,181949,181949,181949,181949,69372,164465,164465,5453,181949,153659,181949,181949
357,1983.0,Patent,627,464014,232791,89147,31882,24159,32245,89147,464014,464014,464014,464014,224261,356303,356303,152426,624,612,624,624,627,616,266,223,271,616,627,627,627,627,619,626,626,614,615,605,615,615,232164,88531,31616,23936,31974,88531,463387,463387,463387,463387,223642,355677,355677,151812,9,7,9,9
358,1983.0,Repository,12733,17196,5130,1482,1268,1219,1270,1482,17196,17196,17196,17196,3353,16177,16177,8890,15821,12681,15821,15821,3176,889,725,704,726,889,12733,12733,12733,12733,1851,12709,12709,8431,12339,11930,12339,12339,1954,593,543,515,544,593,4463,4463,4463,4463,1502,3468,3468,459,3482,751,3482,3482
359,1983.0,Thesis,1092,12547,2190,170,45,32,45,170,12547,12547,12547,12547,2595,10334,10334,641,0,0,0,0,129,27,11,11,11,27,1092,1092,1092,1092,302,900,900,47,0,0,0,0,2061,143,34,21,34,143,11455,11455,11455,11455,2293,9434,9434,594,0,0,0,0
360,1982.0,,75370,396009,102830,56179,34303,32062,34501,56179,396009,396009,396009,396009,77239,213714,213714,40810,0,0,0,0,39557,34264,22196,20792,22288,34264,75370,75370,75370,75370,31439,55708,55708,28726,0,0,0,0,63273,21915,12107,11270,12213,21915,320639,320639,320639,320639,45800,158006,158006,12084,0,0,0,0
361,1982.0,Book,1964,47790,5633,873,666,647,670,873,47790,47790,47790,47790,26901,35066,35066,505,0,0,0,0,313,77,43,39,43,77,1964,1964,1964,1964,1401,1330,1330,81,0,0,0,0,5320,796,623,608,627,796,45826,45826,45826,45826,25500,33736,33736,424,0,0,0,0
362,1982.0,BookChapter,14460,15166,3760,3216,2524,2337,2536,3216,15166,15166,15166,15166,5300,10375,10375,4873,0,0,0,0,3576,3203,2517,2331,2529,3203,14460,14460,14460,14460,5045,9883,9883,4837,0,0,0,0,184,13,7,6,7,13,706,706,706,706,255,492,492,36,0,0,0,0
363,1982.0,Conference,6530,8472,5584,5207,4003,3575,4040,5207,8472,8472,8472,8472,5120,8289,8289,4555,0,0,0,0,4859,4802,3677,3281,3708,4802,6530,6530,6530,6530,4121,6399,6399,4340,0,0,0,0,725,405,326,294,332,405,1942,1942,1942,1942,999,1890,1890,215,0,0,0,0
364,1982.0,Dataset,198,218,21,0,0,0,0,0,218,218,218,218,6,212,212,0,0,0,0,0,8,0,0,0,0,0,198,198,198,198,5,192,192,0,0,0,0,0,13,0,0,0,0,0,20,20,20,20,1,20,20,0,0,0,0,0
365,1982.0,Journal,479291,651595,353443,288128,221954,211380,222893,288128,651595,651595,651595,651595,430635,611755,611755,287555,651595,593082,651595,651595,307602,274955,214144,203832,215030,274955,479291,479291,479291,479291,367211,457223,457223,282793,479291,447570,479291,479291,45841,13173,7810,7548,7863,13173,172304,172304,172304,172304,63424,154532,154532,4762,172304,145512,172304,172304
366,1982.0,Patent,632,460733,224366,90010,31961,24084,32288,90010,460733,460733,460733,460733,218133,351941,351941,140705,630,627,630,630,632,621,235,191,236,621,632,632,632,632,625,631,631,623,625,623,625,625,223734,89389,31726,23893,32052,89389,460101,460101,460101,460101,217508,351310,351310,140082,5,4,5,5
367,1982.0,Repository,12572,16969,4868,1321,1102,1047,1103,1321,16969,16969,16969,16969,3287,15961,15961,8755,15602,12503,15602,15602,2930,767,597,572,598,767,12572,12572,12572,12572,1792,12562,12562,8314,12188,11815,12188,12188,1938,554,505,475,505,554,4397,4397,4397,4397,1495,3399,3399,441,3414,688,3414,3414
368,1982.0,Thesis,990,12229,2063,144,38,30,38,144,12229,12229,12229,12229,2537,10127,10127,622,0,0,0,0,104,19,3,3,3,19,990,990,990,990,268,782,782,44,0,0,0,0,1959,125,35,27,35,125,11239,11239,11239,11239,2269,9345,9345,578,0,0,0,0
369,1981.0,,77817,389589,100672,56359,34812,32581,34985,56359,389589,389589,389589,389589,77228,214166,214166,40534,0,0,0,0,40165,35546,23068,21590,23155,35546,77817,77817,77817,77817,32333,58253,58253,28958,0,0,0,0,60507,20813,11744,10991,11830,20813,311772,311772,311772,311772,44895,155913,155913,11576,0,0,0,0
370,1981.0,Book,1895,46526,5041,789,606,578,608,789,46526,46526,46526,46526,26281,34215,34215,454,0,0,0,0,267,63,35,35,35,63,1895,1895,1895,1895,1358,1271,1271,62,0,0,0,0,4774,726,571,543,573,726,44631,44631,44631,44631,24923,32944,32944,392,0,0,0,0
371,1981.0,BookChapter,16238,16858,5193,4940,3757,3457,3786,4940,16858,16858,16858,16858,5572,11791,11791,5503,0,0,0,0,5034,4926,3749,3449,3778,4926,16238,16238,16238,16238,5359,11393,11393,5486,0,0,0,0,159,14,8,8,8,14,620,620,620,620,213,398,398,17,0,0,0,0
372,1981.0,Conference,5240,7302,4659,4174,3305,2998,3316,4174,7302,7302,7302,7302,4481,7140,7140,4097,0,0,0,0,3729,3605,2866,2603,2874,3605,5240,5240,5240,5240,3437,5155,5155,3734,0,0,0,0,930,569,439,395,442,569,2062,2062,2062,2062,1044,1985,1985,363,0,0,0,0
373,1981.0,Dataset,129,139,20,0,0,0,0,0,139,139,139,139,7,134,134,0,0,0,0,0,12,0,0,0,0,0,129,129,129,129,6,125,125,0,0,0,0,0,8,0,0,0,0,0,10,10,10,10,1,9,9,0,0,0,0,0
374,1981.0,Journal,464519,630183,341352,279998,215873,205467,216712,279998,630183,630183,630183,630183,412632,592684,592684,275435,630183,575954,630183,630183,295373,267937,208480,198264,209283,267937,464519,464519,464519,464519,352826,442756,442756,271111,464519,434435,464519,464519,45979,12061,7393,7203,7429,12061,165664,165664,165664,165664,59806,149928,149928,4324,165664,141519,165664,165664
375,1981.0,Patent,631,432749,207684,87286,30630,23085,31026,87286,432749,432749,432749,432749,199065,321496,321496,126576,622,619,622,622,631,615,253,195,254,615,631,631,631,631,624,631,631,621,620,617,620,620,207053,86671,30377,22890,30772,86671,432118,432118,432118,432118,198441,320865,320865,125955,2,2,2,2
376,1981.0,Repository,12521,16735,4937,1252,1069,1016,1073,1252,16735,16735,16735,16735,3233,15763,15763,8765,15401,12456,15401,15401,3078,708,571,556,575,708,12521,12521,12521,12521,1905,12505,12505,8383,12106,11754,12106,12106,1859,544,498,460,498,544,4214,4214,4214,4214,1328,3258,3258,382,3295,702,3295,3295
377,1981.0,Thesis,1014,11846,1986,128,27,22,27,128,11846,11846,11846,11846,2429,9966,9966,461,0,0,0,0,104,16,3,3,3,16,1014,1014,1014,1014,281,828,828,44,0,0,0,0,1882,112,24,19,24,112,10832,10832,10832,10832,2148,9138,9138,417,0,0,0,0
378,1980.0,,72790,416480,97399,51753,31314,29006,31517,51753,416480,416480,416480,416480,82232,249767,249767,39402,0,0,0,0,39382,32749,20505,19146,20615,32749,72790,72790,72790,72790,30379,54291,54291,28103,0,0,0,0,58017,19004,10809,9860,10902,19004,343690,343690,343690,343690,51853,195476,195476,11299,0,0,0,0
379,1980.0,Book,1981,47022,4736,740,559,531,560,740,47022,47022,47022,47022,26409,34811,34811,455,0,0,0,0,294,71,52,47,52,71,1981,1981,1981,1981,1292,1345,1345,61,0,0,0,0,4442,669,507,484,508,669,45041,45041,45041,45041,25117,33466,33466,394,0,0,0,0
380,1980.0,BookChapter,16434,16979,4922,4452,3272,3083,3297,4452,16979,16979,16979,16979,5836,11771,11771,5482,0,0,0,0,4833,4433,3260,3071,3285,4433,16434,16434,16434,16434,5651,11406,11406,5459,0,0,0,0,89,19,12,12,12,19,545,545,545,545,185,365,365,23,0,0,0,0
381,1980.0,Conference,4350,6017,3926,3466,2659,2383,2685,3466,6017,6017,6017,6017,3790,5901,5901,3130,0,0,0,0,3308,3189,2444,2189,2464,3189,4350,4350,4350,4350,2976,4284,4284,2923,0,0,0,0,618,277,215,194,221,277,1667,1667,1667,1667,814,1617,1617,207,0,0,0,0
382,1980.0,Dataset,153,174,44,0,0,0,0,0,174,174,174,174,3,170,170,0,0,0,0,0,26,0,0,0,0,0,153,153,153,153,3,150,150,0,0,0,0,0,18,0,0,0,0,0,21,21,21,21,0,20,20,0,0,0,0,0
383,1980.0,Journal,441092,619625,326052,260612,200359,190762,201119,260612,619625,619625,619625,619625,401486,582867,582867,261412,619625,563454,619625,619625,278289,249917,193627,184191,194343,249917,441092,441092,441092,441092,336686,419843,419843,256796,441092,410489,441092,441092,47763,10695,6732,6571,6776,10695,178533,178533,178533,178533,64800,163024,163024,4616,178533,152965,178533,178533
384,1980.0,Patent,641,411582,191605,86065,30020,22597,30497,86065,411582,411582,411582,411582,192458,309486,309486,115818,638,633,638,638,641,626,237,201,239,626,641,641,641,641,632,641,641,631,630,626,630,630,190964,85439,29783,22396,30258,85439,410941,410941,410941,410941,191826,308845,308845,115187,8,7,8,8
385,1980.0,Repository,12294,16179,4487,1114,935,886,936,1114,16179,16179,16179,16179,3024,15243,15243,8378,14983,12310,14983,14983,2872,629,503,487,504,629,12294,12294,12294,12294,1786,12275,12275,8006,11957,11697,11957,11957,1615,485,432,399,432,485,3885,3885,3885,3885,1238,2968,2968,372,3026,613,3026,3026
386,1980.0,Thesis,943,11544,1810,115,35,25,35,115,11544,11544,11544,11544,2405,9777,9777,527,0,0,0,0,102,13,4,4,4,13,943,943,943,943,267,765,765,28,0,0,0,0,1708,102,31,21,31,102,10601,10601,10601,10601,2138,9012,9012,499,0,0,0,0
387,1979.0,,66255,346090,87366,43612,27512,25621,27672,43612,346090,346090,346090,346090,66992,195242,195242,33651,0,0,0,0,33887,28734,18534,17329,18599,28734,66255,66255,66255,66255,27006,49585,49585,23099,0,0,0,0,53479,14878,8978,8292,9073,14878,279835,279835,279835,279835,39986,145657,145657,10552,0,0,0,0
388,1979.0,Book,1786,44246,4154,689,544,525,545,689,44246,44246,44246,44246,24742,32519,32519,402,0,0,0,0,251,49,32,29,32,49,1786,1786,1786,1786,1237,1219,1219,46,0,0,0,0,3903,640,512,496,513,640,42460,42460,42460,42460,23505,31300,31300,356,0,0,0,0
389,1979.0,BookChapter,13302,13863,3830,3323,2548,2389,2556,3323,13863,13863,13863,13863,5156,9907,9907,4328,0,0,0,0,3694,3313,2542,2383,2550,3313,13302,13302,13302,13302,4981,9563,9563,4307,0,0,0,0,136,10,6,6,6,10,561,561,561,561,175,344,344,21,0,0,0,0
390,1979.0,Conference,4450,5759,3866,3733,2860,2543,2884,3733,5759,5759,5759,5759,3712,5647,5647,3271,0,0,0,0,3308,3327,2549,2251,2571,3327,4450,4450,4450,4450,3052,4373,4373,3002,0,0,0,0,558,406,311,292,313,406,1309,1309,1309,1309,660,1274,1274,269,0,0,0,0
391,1979.0,Dataset,149,155,8,0,0,0,0,0,155,155,155,155,4,151,151,0,0,0,0,0,4,0,0,0,0,0,149,149,149,149,4,145,145,0,0,0,0,0,4,0,0,0,0,0,6,6,6,6,0,6,6,0,0,0,0,0
392,1979.0,Journal,418146,585203,306925,243830,186187,177175,186916,243830,585203,585203,585203,585203,375357,550361,550361,244796,585203,531719,585203,585203,260260,234553,180294,171435,180991,234553,418146,418146,418146,418146,317517,398037,398037,240736,418146,387905,418146,418146,46665,9277,5893,5740,5925,9277,167057,167057,167057,167057,57840,152324,152324,4060,167057,143814,167057,167057
393,1979.0,Patent,571,389791,164849,78152,26652,19910,27143,78152,389791,389791,389791,389791,180132,293168,293168,103072,568,564,568,568,571,553,189,144,196,553,571,571,571,571,562,571,571,561,565,561,565,565,164278,77599,26463,19766,26947,77599,389220,389220,389220,389220,179570,292597,292597,102511,3,3,3,3
394,1979.0,Repository,12621,16015,4406,1089,932,885,935,1089,16015,16015,16015,16015,2873,15097,15097,8428,14837,12677,14837,14837,3049,731,597,578,600,731,12621,12621,12621,12621,1850,12597,12597,8092,12239,12031,12239,12239,1357,358,335,307,335,358,3394,3394,3394,3394,1023,2500,2500,336,2598,646,2598,2598
395,1979.0,Thesis,922,9684,1633,130,39,23,39,130,9684,9684,9684,9684,1897,8111,8111,494,0,0,0,0,86,14,5,5,5,14,922,922,922,922,255,748,748,30,0,0,0,0,1547,116,34,18,34,116,8762,8762,8762,8762,1642,7363,7363,464,0,0,0,0
396,1978.0,,65841,324882,80957,41588,26680,24808,26780,41588,324882,324882,324882,324882,64263,186239,186239,32388,0,0,0,0,31686,29046,18458,17240,18518,29046,65841,65841,65841,65841,27230,49336,49336,22887,0,0,0,0,49271,12542,8222,7568,8262,12542,259041,259041,259041,259041,37033,136903,136903,9501,0,0,0,0
397,1978.0,Book,1682,43863,3779,700,537,523,538,700,43863,43863,43863,43863,23886,31840,31840,387,0,0,0,0,223,32,18,17,18,32,1682,1682,1682,1682,1152,1095,1095,52,0,0,0,0,3556,668,519,506,520,668,42181,42181,42181,42181,22734,30745,30745,335,0,0,0,0
398,1978.0,BookChapter,12421,12780,2964,2950,2304,2190,2315,2950,12780,12780,12780,12780,4386,8319,8319,3725,0,0,0,0,2857,2938,2294,2180,2305,2938,12421,12421,12421,12421,4229,8069,8069,3714,0,0,0,0,107,12,10,10,10,12,359,359,359,359,157,250,250,11,0,0,0,0
399,1978.0,Conference,4317,5482,3702,3252,2469,2218,2480,3252,5482,5482,5482,5482,3359,5339,5339,2932,0,0,0,0,3282,3047,2299,2059,2309,3047,4317,4317,4317,4317,2873,4234,4234,2814,0,0,0,0,420,205,170,159,171,205,1165,1165,1165,1165,486,1105,1105,118,0,0,0,0
400,1978.0,Dataset,72,82,10,2,1,1,1,2,82,82,82,82,5,76,76,2,0,0,0,0,4,2,1,1,1,2,72,72,72,72,4,68,68,2,0,0,0,0,6,0,0,0,0,0,10,10,10,10,1,8,8,0,0,0,0,0
401,1978.0,Journal,404427,567304,289648,230359,177788,169288,178466,230359,567304,567304,567304,567304,359785,533501,533501,231511,567304,516300,567304,567304,245845,222431,172401,164071,173066,222431,404427,404427,404427,404427,304912,384480,384480,227683,404427,375867,404427,404427,43803,7928,5387,5217,5400,7928,162877,162877,162877,162877,54873,149021,149021,3828,162877,140433,162877,162877
402,1978.0,Patent,621,359453,148430,72677,24230,17764,24705,72677,359453,359453,359453,359453,170527,270855,270855,85188,613,611,613,613,620,605,185,146,189,605,621,621,621,621,608,621,621,590,608,606,608,608,147810,72072,24045,17618,24516,72072,358832,358832,358832,358832,169919,270234,270234,84598,5,5,5,5
403,1978.0,Repository,13253,16227,4271,932,781,731,783,932,16227,16227,16227,16227,2805,15397,15397,8660,15194,13340,15194,15194,3171,635,521,491,523,635,13253,13253,13253,13253,1950,13228,13228,8385,12874,12711,12874,12874,1100,297,260,240,260,297,2974,2974,2974,2974,855,2169,2169,275,2320,629,2320,2320
404,1978.0,Thesis,949,9184,1621,131,32,21,32,131,9184,9184,9184,9184,1867,7780,7780,502,0,0,0,0,117,29,7,7,7,29,949,949,949,949,246,769,769,55,0,0,0,0,1504,102,25,14,25,102,8235,8235,8235,8235,1621,7011,7011,447,0,0,0,0
